L1Seed,PileUp,Total,Prescale0,Fired0,
L1APhysics,46.8,5557,1,22,
L1APhysics,46.9,7035,1,18,
L1APhysics,47,12657,1,39,
L1APhysics,47.2,1367,1,2,
L1APhysics,47.3,1390,1,4,
L1APhysics,47.4,1367,1,8,
L1APhysics,47.6,1444,1,7,
L1APhysics,47.7,1375,1,3,
L1APhysics,47.8,1384,1,4,
L1APhysics,47.9,1431,1,8,
L1APhysics,48,1378,1,5,
L1APhysics,48.1,1374,1,11,
L1APhysics,48.2,1350,1,4,
L1APhysics,48.3,1465,1,5,
L1APhysics,48.4,1411,1,2,
L1APhysics,48.5,1472,1,3,
L1APhysics,48.6,2766,1,8,
L1APhysics,48.7,1369,1,6,
L1APhysics,48.8,8329,1,21,
L1APhysics,48.9,2778,1,8,
L1APhysics,49,4153,1,15,
L1APhysics,49.1,1425,1,4,
L1APhysics,49.2,2834,1,4,
L1APhysics,49.4,2867,1,10,
L1APhysics,49.5,2795,1,8,
L1APhysics,49.7,5489,1,14,
L1APhysics,49.8,2741,1,4,
L1APhysics,49.9,5619,1,17,
L1APhysics,50,4175,1,13,
L1APhysics,50.1,4106,1,13,
L1APhysics,50.2,2719,1,7,
L1APhysics,50.3,5729,1,18,
L1APhysics,50.4,5567,1,17,
L1APhysics,50.5,2768,1,10,
L1APhysics,50.6,5643,1,14,
L1APhysics,50.7,5587,1,12,
L1APhysics,50.8,8303,1,30,
L1APhysics,50.9,2812,1,8,
L1APhysics,51,1385,1,9,
L1APhysics,51.1,1427,1,7,
L1APhysics,51.2,2792,1,7,
L1APhysics,51.3,1400,1,2,
L1APhysics,51.4,2724,1,10,
L1APhysics,51.5,1389,1,4,
L1APhysics,51.6,1402,1,5,
L1APhysics,51.7,1412,1,3,
L1APhysics,51.8,4145,1,11,
L1APhysics,51.9,1459,1,3,
L1APhysics,52,1446,1,5,
L1APhysics,52.3,1438,1,7,
L1APhysics,52.5,1280,1,6,
L1_AlwaysTrue,-1,53169,0,0,
L1_AlwaysTrue,4.8,1400,0,0,
L1_AlwaysTrue,5.5,1369,0,0,
L1_AlwaysTrue,9.4,1404,0,0,
L1_AlwaysTrue,12.4,1486,0,0,
L1_AlwaysTrue,14.7,1411,0,0,
L1_AlwaysTrue,21.7,1439,0,0,
L1_AlwaysTrue,22.7,1360,0,0,
L1_AlwaysTrue,24.9,1417,0,0,
L1_AlwaysTrue,29.6,1411,0,0,
L1_AlwaysTrue,39.3,1397,0,0,
L1_AlwaysTrue,39.7,1441,0,0,
L1_AlwaysTrue,43.6,1428,0,0,
L1_AlwaysTrue,43.7,1463,0,0,
L1_AlwaysTrue,43.8,2822,0,0,
L1_AlwaysTrue,43.9,1388,0,0,
L1_AlwaysTrue,44.1,1378,0,0,
L1_AlwaysTrue,44.2,5583,0,0,
L1_AlwaysTrue,44.3,2866,0,0,
L1_AlwaysTrue,44.4,1414,0,0,
L1_AlwaysTrue,44.5,1422,0,0,
L1_AlwaysTrue,44.6,1362,0,0,
L1_AlwaysTrue,44.7,1412,0,0,
L1_AlwaysTrue,44.8,2751,0,0,
L1_AlwaysTrue,44.9,1377,0,0,
L1_AlwaysTrue,45,2908,0,0,
L1_AlwaysTrue,45.1,2829,0,0,
L1_AlwaysTrue,45.3,2788,0,0,
L1_AlwaysTrue,45.4,1406,0,0,
L1_AlwaysTrue,45.5,2791,0,0,
L1_AlwaysTrue,45.6,2775,0,0,
L1_AlwaysTrue,45.7,1349,0,0,
L1_AlwaysTrue,45.8,2849,0,0,
L1_AlwaysTrue,45.9,1330,0,0,
L1_AlwaysTrue,46,2821,0,0,
L1_AlwaysTrue,46.1,1393,0,0,
L1_AlwaysTrue,46.2,1441,0,0,
L1_AlwaysTrue,46.3,1418,0,0,
L1_AlwaysTrue,46.4,1441,0,0,
L1_AlwaysTrue,46.5,1391,0,0,
L1_AlwaysTrue,46.6,1325,0,0,
L1_AlwaysTrue,46.7,1379,0,0,
L1_AlwaysTrue,46.8,5557,0,0,
L1_AlwaysTrue,46.9,7035,0,0,
L1_AlwaysTrue,47,12657,0,0,
L1_AlwaysTrue,47.2,1367,0,0,
L1_AlwaysTrue,47.3,1390,0,0,
L1_AlwaysTrue,47.4,1367,0,0,
L1_AlwaysTrue,47.6,1444,0,0,
L1_AlwaysTrue,47.7,1375,0,0,
L1_AlwaysTrue,47.8,1384,0,0,
L1_AlwaysTrue,47.9,1431,0,0,
L1_AlwaysTrue,48,1378,0,0,
L1_AlwaysTrue,48.1,1374,0,0,
L1_AlwaysTrue,48.2,1350,0,0,
L1_AlwaysTrue,48.3,1465,0,0,
L1_AlwaysTrue,48.4,1411,0,0,
L1_AlwaysTrue,48.5,1472,0,0,
L1_AlwaysTrue,48.6,2766,0,0,
L1_AlwaysTrue,48.7,1369,0,0,
L1_AlwaysTrue,48.8,8329,0,0,
L1_AlwaysTrue,48.9,2778,0,0,
L1_AlwaysTrue,49,4153,0,0,
L1_AlwaysTrue,49.1,1425,0,0,
L1_AlwaysTrue,49.2,2834,0,0,
L1_AlwaysTrue,49.4,2867,0,0,
L1_AlwaysTrue,49.5,2795,0,0,
L1_AlwaysTrue,49.7,5489,0,0,
L1_AlwaysTrue,49.8,2741,0,0,
L1_AlwaysTrue,49.9,5619,0,0,
L1_AlwaysTrue,50,4175,0,0,
L1_AlwaysTrue,50.1,4106,0,0,
L1_AlwaysTrue,50.2,2719,0,0,
L1_AlwaysTrue,50.3,5729,0,0,
L1_AlwaysTrue,50.4,5567,0,0,
L1_AlwaysTrue,50.5,2768,0,0,
L1_AlwaysTrue,50.6,5643,0,0,
L1_AlwaysTrue,50.7,5587,0,0,
L1_AlwaysTrue,50.8,8303,0,0,
L1_AlwaysTrue,50.9,2812,0,0,
L1_AlwaysTrue,51,1385,0,0,
L1_AlwaysTrue,51.1,1427,0,0,
L1_AlwaysTrue,51.2,2792,0,0,
L1_AlwaysTrue,51.3,1400,0,0,
L1_AlwaysTrue,51.4,2724,0,0,
L1_AlwaysTrue,51.5,1389,0,0,
L1_AlwaysTrue,51.6,1402,0,0,
L1_AlwaysTrue,51.7,1412,0,0,
L1_AlwaysTrue,51.8,4145,0,0,
L1_AlwaysTrue,51.9,1459,0,0,
L1_AlwaysTrue,52,1446,0,0,
L1_AlwaysTrue,52.3,1438,0,0,
L1_AlwaysTrue,52.5,1280,0,0,
L1_BPTX_AND_Ref1_VME,-1,53169,0,0,
L1_BPTX_AND_Ref1_VME,4.8,1400,0,0,
L1_BPTX_AND_Ref1_VME,5.5,1369,0,0,
L1_BPTX_AND_Ref1_VME,9.4,1404,0,0,
L1_BPTX_AND_Ref1_VME,12.4,1486,0,0,
L1_BPTX_AND_Ref1_VME,14.7,1411,0,0,
L1_BPTX_AND_Ref1_VME,21.7,1439,0,0,
L1_BPTX_AND_Ref1_VME,22.7,1360,0,0,
L1_BPTX_AND_Ref1_VME,24.9,1417,0,0,
L1_BPTX_AND_Ref1_VME,29.6,1411,0,0,
L1_BPTX_AND_Ref1_VME,39.3,1397,0,0,
L1_BPTX_AND_Ref1_VME,39.7,1441,0,0,
L1_BPTX_AND_Ref1_VME,43.6,1428,0,0,
L1_BPTX_AND_Ref1_VME,43.7,1463,0,0,
L1_BPTX_AND_Ref1_VME,43.8,2822,0,0,
L1_BPTX_AND_Ref1_VME,43.9,1388,0,0,
L1_BPTX_AND_Ref1_VME,44.1,1378,0,0,
L1_BPTX_AND_Ref1_VME,44.2,5583,0,0,
L1_BPTX_AND_Ref1_VME,44.3,2866,0,0,
L1_BPTX_AND_Ref1_VME,44.4,1414,0,0,
L1_BPTX_AND_Ref1_VME,44.5,1422,0,0,
L1_BPTX_AND_Ref1_VME,44.6,1362,0,0,
L1_BPTX_AND_Ref1_VME,44.7,1412,0,0,
L1_BPTX_AND_Ref1_VME,44.8,2751,0,0,
L1_BPTX_AND_Ref1_VME,44.9,1377,0,0,
L1_BPTX_AND_Ref1_VME,45,2908,0,0,
L1_BPTX_AND_Ref1_VME,45.1,2829,0,0,
L1_BPTX_AND_Ref1_VME,45.3,2788,0,0,
L1_BPTX_AND_Ref1_VME,45.4,1406,0,0,
L1_BPTX_AND_Ref1_VME,45.5,2791,0,0,
L1_BPTX_AND_Ref1_VME,45.6,2775,0,0,
L1_BPTX_AND_Ref1_VME,45.7,1349,0,0,
L1_BPTX_AND_Ref1_VME,45.8,2849,0,0,
L1_BPTX_AND_Ref1_VME,45.9,1330,0,0,
L1_BPTX_AND_Ref1_VME,46,2821,0,0,
L1_BPTX_AND_Ref1_VME,46.1,1393,0,0,
L1_BPTX_AND_Ref1_VME,46.2,1441,0,0,
L1_BPTX_AND_Ref1_VME,46.3,1418,0,0,
L1_BPTX_AND_Ref1_VME,46.4,1441,0,0,
L1_BPTX_AND_Ref1_VME,46.5,1391,0,0,
L1_BPTX_AND_Ref1_VME,46.6,1325,0,0,
L1_BPTX_AND_Ref1_VME,46.7,1379,0,0,
L1_BPTX_AND_Ref1_VME,46.8,5557,0,0,
L1_BPTX_AND_Ref1_VME,46.9,7035,0,0,
L1_BPTX_AND_Ref1_VME,47,12657,0,0,
L1_BPTX_AND_Ref1_VME,47.2,1367,0,0,
L1_BPTX_AND_Ref1_VME,47.3,1390,0,0,
L1_BPTX_AND_Ref1_VME,47.4,1367,0,0,
L1_BPTX_AND_Ref1_VME,47.6,1444,0,0,
L1_BPTX_AND_Ref1_VME,47.7,1375,0,0,
L1_BPTX_AND_Ref1_VME,47.8,1384,0,0,
L1_BPTX_AND_Ref1_VME,47.9,1431,0,0,
L1_BPTX_AND_Ref1_VME,48,1378,0,0,
L1_BPTX_AND_Ref1_VME,48.1,1374,0,0,
L1_BPTX_AND_Ref1_VME,48.2,1350,0,0,
L1_BPTX_AND_Ref1_VME,48.3,1465,0,0,
L1_BPTX_AND_Ref1_VME,48.4,1411,0,0,
L1_BPTX_AND_Ref1_VME,48.5,1472,0,0,
L1_BPTX_AND_Ref1_VME,48.6,2766,0,0,
L1_BPTX_AND_Ref1_VME,48.7,1369,0,0,
L1_BPTX_AND_Ref1_VME,48.8,8329,0,0,
L1_BPTX_AND_Ref1_VME,48.9,2778,0,0,
L1_BPTX_AND_Ref1_VME,49,4153,0,0,
L1_BPTX_AND_Ref1_VME,49.1,1425,0,0,
L1_BPTX_AND_Ref1_VME,49.2,2834,0,0,
L1_BPTX_AND_Ref1_VME,49.4,2867,0,0,
L1_BPTX_AND_Ref1_VME,49.5,2795,0,0,
L1_BPTX_AND_Ref1_VME,49.7,5489,0,0,
L1_BPTX_AND_Ref1_VME,49.8,2741,0,0,
L1_BPTX_AND_Ref1_VME,49.9,5619,0,0,
L1_BPTX_AND_Ref1_VME,50,4175,0,0,
L1_BPTX_AND_Ref1_VME,50.1,4106,0,0,
L1_BPTX_AND_Ref1_VME,50.2,2719,0,0,
L1_BPTX_AND_Ref1_VME,50.3,5729,0,0,
L1_BPTX_AND_Ref1_VME,50.4,5567,0,0,
L1_BPTX_AND_Ref1_VME,50.5,2768,0,0,
L1_BPTX_AND_Ref1_VME,50.6,5643,0,0,
L1_BPTX_AND_Ref1_VME,50.7,5587,0,0,
L1_BPTX_AND_Ref1_VME,50.8,8303,0,0,
L1_BPTX_AND_Ref1_VME,50.9,2812,0,0,
L1_BPTX_AND_Ref1_VME,51,1385,0,0,
L1_BPTX_AND_Ref1_VME,51.1,1427,0,0,
L1_BPTX_AND_Ref1_VME,51.2,2792,0,0,
L1_BPTX_AND_Ref1_VME,51.3,1400,0,0,
L1_BPTX_AND_Ref1_VME,51.4,2724,0,0,
L1_BPTX_AND_Ref1_VME,51.5,1389,0,0,
L1_BPTX_AND_Ref1_VME,51.6,1402,0,0,
L1_BPTX_AND_Ref1_VME,51.7,1412,0,0,
L1_BPTX_AND_Ref1_VME,51.8,4145,0,0,
L1_BPTX_AND_Ref1_VME,51.9,1459,0,0,
L1_BPTX_AND_Ref1_VME,52,1446,0,0,
L1_BPTX_AND_Ref1_VME,52.3,1438,0,0,
L1_BPTX_AND_Ref1_VME,52.5,1280,0,0,
L1_BPTX_AND_Ref3_VME,-1,53169,0,0,
L1_BPTX_AND_Ref3_VME,4.8,1400,0,0,
L1_BPTX_AND_Ref3_VME,5.5,1369,0,0,
L1_BPTX_AND_Ref3_VME,9.4,1404,0,0,
L1_BPTX_AND_Ref3_VME,12.4,1486,0,0,
L1_BPTX_AND_Ref3_VME,14.7,1411,0,0,
L1_BPTX_AND_Ref3_VME,21.7,1439,0,0,
L1_BPTX_AND_Ref3_VME,22.7,1360,0,0,
L1_BPTX_AND_Ref3_VME,24.9,1417,0,0,
L1_BPTX_AND_Ref3_VME,29.6,1411,0,0,
L1_BPTX_AND_Ref3_VME,39.3,1397,0,0,
L1_BPTX_AND_Ref3_VME,39.7,1441,0,0,
L1_BPTX_AND_Ref3_VME,43.6,1428,0,0,
L1_BPTX_AND_Ref3_VME,43.7,1463,0,0,
L1_BPTX_AND_Ref3_VME,43.8,2822,0,0,
L1_BPTX_AND_Ref3_VME,43.9,1388,0,0,
L1_BPTX_AND_Ref3_VME,44.1,1378,0,0,
L1_BPTX_AND_Ref3_VME,44.2,5583,0,0,
L1_BPTX_AND_Ref3_VME,44.3,2866,0,0,
L1_BPTX_AND_Ref3_VME,44.4,1414,0,0,
L1_BPTX_AND_Ref3_VME,44.5,1422,0,0,
L1_BPTX_AND_Ref3_VME,44.6,1362,0,0,
L1_BPTX_AND_Ref3_VME,44.7,1412,0,0,
L1_BPTX_AND_Ref3_VME,44.8,2751,0,0,
L1_BPTX_AND_Ref3_VME,44.9,1377,0,0,
L1_BPTX_AND_Ref3_VME,45,2908,0,0,
L1_BPTX_AND_Ref3_VME,45.1,2829,0,0,
L1_BPTX_AND_Ref3_VME,45.3,2788,0,0,
L1_BPTX_AND_Ref3_VME,45.4,1406,0,0,
L1_BPTX_AND_Ref3_VME,45.5,2791,0,0,
L1_BPTX_AND_Ref3_VME,45.6,2775,0,0,
L1_BPTX_AND_Ref3_VME,45.7,1349,0,0,
L1_BPTX_AND_Ref3_VME,45.8,2849,0,0,
L1_BPTX_AND_Ref3_VME,45.9,1330,0,0,
L1_BPTX_AND_Ref3_VME,46,2821,0,0,
L1_BPTX_AND_Ref3_VME,46.1,1393,0,0,
L1_BPTX_AND_Ref3_VME,46.2,1441,0,0,
L1_BPTX_AND_Ref3_VME,46.3,1418,0,0,
L1_BPTX_AND_Ref3_VME,46.4,1441,0,0,
L1_BPTX_AND_Ref3_VME,46.5,1391,0,0,
L1_BPTX_AND_Ref3_VME,46.6,1325,0,0,
L1_BPTX_AND_Ref3_VME,46.7,1379,0,0,
L1_BPTX_AND_Ref3_VME,46.8,5557,0,0,
L1_BPTX_AND_Ref3_VME,46.9,7035,0,0,
L1_BPTX_AND_Ref3_VME,47,12657,0,0,
L1_BPTX_AND_Ref3_VME,47.2,1367,0,0,
L1_BPTX_AND_Ref3_VME,47.3,1390,0,0,
L1_BPTX_AND_Ref3_VME,47.4,1367,0,0,
L1_BPTX_AND_Ref3_VME,47.6,1444,0,0,
L1_BPTX_AND_Ref3_VME,47.7,1375,0,0,
L1_BPTX_AND_Ref3_VME,47.8,1384,0,0,
L1_BPTX_AND_Ref3_VME,47.9,1431,0,0,
L1_BPTX_AND_Ref3_VME,48,1378,0,0,
L1_BPTX_AND_Ref3_VME,48.1,1374,0,0,
L1_BPTX_AND_Ref3_VME,48.2,1350,0,0,
L1_BPTX_AND_Ref3_VME,48.3,1465,0,0,
L1_BPTX_AND_Ref3_VME,48.4,1411,0,0,
L1_BPTX_AND_Ref3_VME,48.5,1472,0,0,
L1_BPTX_AND_Ref3_VME,48.6,2766,0,0,
L1_BPTX_AND_Ref3_VME,48.7,1369,0,0,
L1_BPTX_AND_Ref3_VME,48.8,8329,0,0,
L1_BPTX_AND_Ref3_VME,48.9,2778,0,0,
L1_BPTX_AND_Ref3_VME,49,4153,0,0,
L1_BPTX_AND_Ref3_VME,49.1,1425,0,0,
L1_BPTX_AND_Ref3_VME,49.2,2834,0,0,
L1_BPTX_AND_Ref3_VME,49.4,2867,0,0,
L1_BPTX_AND_Ref3_VME,49.5,2795,0,0,
L1_BPTX_AND_Ref3_VME,49.7,5489,0,0,
L1_BPTX_AND_Ref3_VME,49.8,2741,0,0,
L1_BPTX_AND_Ref3_VME,49.9,5619,0,0,
L1_BPTX_AND_Ref3_VME,50,4175,0,0,
L1_BPTX_AND_Ref3_VME,50.1,4106,0,0,
L1_BPTX_AND_Ref3_VME,50.2,2719,0,0,
L1_BPTX_AND_Ref3_VME,50.3,5729,0,0,
L1_BPTX_AND_Ref3_VME,50.4,5567,0,0,
L1_BPTX_AND_Ref3_VME,50.5,2768,0,0,
L1_BPTX_AND_Ref3_VME,50.6,5643,0,0,
L1_BPTX_AND_Ref3_VME,50.7,5587,0,0,
L1_BPTX_AND_Ref3_VME,50.8,8303,0,0,
L1_BPTX_AND_Ref3_VME,50.9,2812,0,0,
L1_BPTX_AND_Ref3_VME,51,1385,0,0,
L1_BPTX_AND_Ref3_VME,51.1,1427,0,0,
L1_BPTX_AND_Ref3_VME,51.2,2792,0,0,
L1_BPTX_AND_Ref3_VME,51.3,1400,0,0,
L1_BPTX_AND_Ref3_VME,51.4,2724,0,0,
L1_BPTX_AND_Ref3_VME,51.5,1389,0,0,
L1_BPTX_AND_Ref3_VME,51.6,1402,0,0,
L1_BPTX_AND_Ref3_VME,51.7,1412,0,0,
L1_BPTX_AND_Ref3_VME,51.8,4145,0,0,
L1_BPTX_AND_Ref3_VME,51.9,1459,0,0,
L1_BPTX_AND_Ref3_VME,52,1446,0,0,
L1_BPTX_AND_Ref3_VME,52.3,1438,0,0,
L1_BPTX_AND_Ref3_VME,52.5,1280,0,0,
L1_BPTX_AND_Ref4_VME,-1,53169,0,0,
L1_BPTX_AND_Ref4_VME,4.8,1400,0,0,
L1_BPTX_AND_Ref4_VME,5.5,1369,0,0,
L1_BPTX_AND_Ref4_VME,9.4,1404,0,0,
L1_BPTX_AND_Ref4_VME,12.4,1486,0,0,
L1_BPTX_AND_Ref4_VME,14.7,1411,0,0,
L1_BPTX_AND_Ref4_VME,21.7,1439,0,0,
L1_BPTX_AND_Ref4_VME,22.7,1360,0,0,
L1_BPTX_AND_Ref4_VME,24.9,1417,0,0,
L1_BPTX_AND_Ref4_VME,29.6,1411,0,0,
L1_BPTX_AND_Ref4_VME,39.3,1397,0,0,
L1_BPTX_AND_Ref4_VME,39.7,1441,0,0,
L1_BPTX_AND_Ref4_VME,43.6,1428,0,0,
L1_BPTX_AND_Ref4_VME,43.7,1463,0,0,
L1_BPTX_AND_Ref4_VME,43.8,2822,0,0,
L1_BPTX_AND_Ref4_VME,43.9,1388,0,0,
L1_BPTX_AND_Ref4_VME,44.1,1378,0,0,
L1_BPTX_AND_Ref4_VME,44.2,5583,0,0,
L1_BPTX_AND_Ref4_VME,44.3,2866,0,0,
L1_BPTX_AND_Ref4_VME,44.4,1414,0,0,
L1_BPTX_AND_Ref4_VME,44.5,1422,0,0,
L1_BPTX_AND_Ref4_VME,44.6,1362,0,0,
L1_BPTX_AND_Ref4_VME,44.7,1412,0,0,
L1_BPTX_AND_Ref4_VME,44.8,2751,0,0,
L1_BPTX_AND_Ref4_VME,44.9,1377,0,0,
L1_BPTX_AND_Ref4_VME,45,2908,0,0,
L1_BPTX_AND_Ref4_VME,45.1,2829,0,0,
L1_BPTX_AND_Ref4_VME,45.3,2788,0,0,
L1_BPTX_AND_Ref4_VME,45.4,1406,0,0,
L1_BPTX_AND_Ref4_VME,45.5,2791,0,0,
L1_BPTX_AND_Ref4_VME,45.6,2775,0,0,
L1_BPTX_AND_Ref4_VME,45.7,1349,0,0,
L1_BPTX_AND_Ref4_VME,45.8,2849,0,0,
L1_BPTX_AND_Ref4_VME,45.9,1330,0,0,
L1_BPTX_AND_Ref4_VME,46,2821,0,0,
L1_BPTX_AND_Ref4_VME,46.1,1393,0,0,
L1_BPTX_AND_Ref4_VME,46.2,1441,0,0,
L1_BPTX_AND_Ref4_VME,46.3,1418,0,0,
L1_BPTX_AND_Ref4_VME,46.4,1441,0,0,
L1_BPTX_AND_Ref4_VME,46.5,1391,0,0,
L1_BPTX_AND_Ref4_VME,46.6,1325,0,0,
L1_BPTX_AND_Ref4_VME,46.7,1379,0,0,
L1_BPTX_AND_Ref4_VME,46.8,5557,0,0,
L1_BPTX_AND_Ref4_VME,46.9,7035,0,0,
L1_BPTX_AND_Ref4_VME,47,12657,0,0,
L1_BPTX_AND_Ref4_VME,47.2,1367,0,0,
L1_BPTX_AND_Ref4_VME,47.3,1390,0,0,
L1_BPTX_AND_Ref4_VME,47.4,1367,0,0,
L1_BPTX_AND_Ref4_VME,47.6,1444,0,0,
L1_BPTX_AND_Ref4_VME,47.7,1375,0,0,
L1_BPTX_AND_Ref4_VME,47.8,1384,0,0,
L1_BPTX_AND_Ref4_VME,47.9,1431,0,0,
L1_BPTX_AND_Ref4_VME,48,1378,0,0,
L1_BPTX_AND_Ref4_VME,48.1,1374,0,0,
L1_BPTX_AND_Ref4_VME,48.2,1350,0,0,
L1_BPTX_AND_Ref4_VME,48.3,1465,0,0,
L1_BPTX_AND_Ref4_VME,48.4,1411,0,0,
L1_BPTX_AND_Ref4_VME,48.5,1472,0,0,
L1_BPTX_AND_Ref4_VME,48.6,2766,0,0,
L1_BPTX_AND_Ref4_VME,48.7,1369,0,0,
L1_BPTX_AND_Ref4_VME,48.8,8329,0,0,
L1_BPTX_AND_Ref4_VME,48.9,2778,0,0,
L1_BPTX_AND_Ref4_VME,49,4153,0,0,
L1_BPTX_AND_Ref4_VME,49.1,1425,0,0,
L1_BPTX_AND_Ref4_VME,49.2,2834,0,0,
L1_BPTX_AND_Ref4_VME,49.4,2867,0,0,
L1_BPTX_AND_Ref4_VME,49.5,2795,0,0,
L1_BPTX_AND_Ref4_VME,49.7,5489,0,0,
L1_BPTX_AND_Ref4_VME,49.8,2741,0,0,
L1_BPTX_AND_Ref4_VME,49.9,5619,0,0,
L1_BPTX_AND_Ref4_VME,50,4175,0,0,
L1_BPTX_AND_Ref4_VME,50.1,4106,0,0,
L1_BPTX_AND_Ref4_VME,50.2,2719,0,0,
L1_BPTX_AND_Ref4_VME,50.3,5729,0,0,
L1_BPTX_AND_Ref4_VME,50.4,5567,0,0,
L1_BPTX_AND_Ref4_VME,50.5,2768,0,0,
L1_BPTX_AND_Ref4_VME,50.6,5643,0,0,
L1_BPTX_AND_Ref4_VME,50.7,5587,0,0,
L1_BPTX_AND_Ref4_VME,50.8,8303,0,0,
L1_BPTX_AND_Ref4_VME,50.9,2812,0,0,
L1_BPTX_AND_Ref4_VME,51,1385,0,0,
L1_BPTX_AND_Ref4_VME,51.1,1427,0,0,
L1_BPTX_AND_Ref4_VME,51.2,2792,0,0,
L1_BPTX_AND_Ref4_VME,51.3,1400,0,0,
L1_BPTX_AND_Ref4_VME,51.4,2724,0,0,
L1_BPTX_AND_Ref4_VME,51.5,1389,0,0,
L1_BPTX_AND_Ref4_VME,51.6,1402,0,0,
L1_BPTX_AND_Ref4_VME,51.7,1412,0,0,
L1_BPTX_AND_Ref4_VME,51.8,4145,0,0,
L1_BPTX_AND_Ref4_VME,51.9,1459,0,0,
L1_BPTX_AND_Ref4_VME,52,1446,0,0,
