L1Seed,PileUp,Total,Prescale0,Fired0,
Count,48.6,4163,1,4163,
Count,48.7,1350,1,1350,
Count,48.8,1406,1,1406,
Count,49.3,1376,1,1376,
L1APhysics,-1,51750,1,48,
L1APhysics,4.8,1364,1,4,
L1APhysics,9.2,1428,1,1,
L1APhysics,11.4,1390,1,1,
L1APhysics,12.9,1392,1,1,
L1APhysics,25.3,1389,1,2,
L1APhysics,25.6,1421,1,5,
L1APhysics,33,1410,1,4,
L1APhysics,33.6,1445,1,4,
L1APhysics,35.6,1376,1,5,
L1APhysics,38.1,1359,1,4,
L1APhysics,38.5,1380,1,6,
L1APhysics,39.2,1143,1,3,
L1APhysics,39.3,1484,1,5,
L1APhysics,40.8,1449,1,1,
L1APhysics,41.7,4200,1,10,
L1APhysics,41.9,1443,1,3,
L1APhysics,42,8145,1,26,
L1APhysics,42.1,15209,1,42,
L1APhysics,42.2,9730,1,22,
L1APhysics,42.3,5612,1,17,
L1APhysics,42.4,8335,1,22,
L1APhysics,42.5,8384,1,31,
L1APhysics,42.6,11132,1,34,
L1APhysics,42.7,6942,1,17,
L1APhysics,42.8,7001,1,16,
L1APhysics,42.9,6927,1,14,
L1APhysics,43,2843,1,5,
L1APhysics,43.1,2873,1,10,
L1APhysics,43.2,5671,1,16,
L1APhysics,43.3,4222,1,12,
L1APhysics,43.4,6972,1,18,
L1APhysics,43.5,1360,1,2,
L1APhysics,43.6,5569,1,15,
L1APhysics,43.7,2809,1,5,
L1APhysics,43.8,4121,1,9,
L1APhysics,43.9,1398,1,3,
L1APhysics,44,4157,1,12,
L1APhysics,44.1,4194,1,14,
L1APhysics,44.2,2667,1,6,
L1APhysics,44.3,1411,1,7,
L1APhysics,44.4,5590,1,17,
L1APhysics,44.5,2761,1,6,
L1APhysics,44.6,4993,1,17,
L1APhysics,44.7,1502,1,4,
L1APhysics,44.8,8365,1,20,
L1APhysics,44.9,4225,1,11,
L1APhysics,45,2764,1,4,
L1APhysics,45.1,2868,1,14,
L1APhysics,45.2,3036,1,12,
L1APhysics,45.3,4246,1,20,
L1APhysics,45.4,2853,1,4,
L1APhysics,45.5,5519,1,19,
L1APhysics,45.6,1346,1,4,
L1APhysics,45.7,2840,1,6,
L1APhysics,45.8,5604,1,16,
L1APhysics,45.9,4143,1,10,
L1APhysics,46,1377,1,4,
L1APhysics,46.1,5589,1,17,
L1APhysics,46.2,4150,1,9,
L1APhysics,46.3,7005,1,16,
L1APhysics,46.4,2910,1,9,
L1APhysics,46.5,4246,1,14,
L1APhysics,46.6,6958,1,17,
L1APhysics,46.7,5610,1,20,
L1APhysics,46.8,5673,1,20,
L1APhysics,46.9,4280,1,10,
L1APhysics,47,5545,1,16,
L1APhysics,47.1,4157,1,12,
L1APhysics,47.2,8375,1,30,
L1APhysics,47.3,6962,1,22,
L1APhysics,47.4,6833,1,25,
L1APhysics,47.5,5683,1,16,
L1APhysics,47.6,6832,1,23,
L1APhysics,47.7,4243,1,12,
L1APhysics,47.8,3347,1,5,
L1APhysics,47.9,3902,1,12,
L1APhysics,48,2792,1,11,
L1APhysics,48.1,4300,1,16,
L1APhysics,48.2,1383,1,5,
L1APhysics,48.3,2821,1,5,
L1APhysics,48.4,2937,1,9,
L1APhysics,48.5,2671,1,8,
L1APhysics,48.6,4163,1,10,
L1APhysics,48.7,1350,1,3,
L1APhysics,48.8,1406,1,2,
L1APhysics,49.3,1376,1,4,
L1_AlwaysTrue,-1,51750,0,0,
L1_AlwaysTrue,3.5,1410,0,0,
L1_AlwaysTrue,4.8,1364,0,0,
L1_AlwaysTrue,9.2,1428,0,0,
L1_AlwaysTrue,11.4,1390,0,0,
L1_AlwaysTrue,12.9,1392,0,0,
L1_AlwaysTrue,25.3,1389,0,0,
L1_AlwaysTrue,25.6,1421,0,0,
L1_AlwaysTrue,33,1410,0,0,
L1_AlwaysTrue,33.6,1445,0,0,
L1_AlwaysTrue,35.6,1376,0,0,
L1_AlwaysTrue,38.1,1359,0,0,
L1_AlwaysTrue,38.5,1380,0,0,
L1_AlwaysTrue,39.2,1143,0,0,
L1_AlwaysTrue,39.3,1484,0,0,
L1_AlwaysTrue,40.8,1449,0,0,
L1_AlwaysTrue,41.6,1391,0,0,
L1_AlwaysTrue,41.7,4200,0,0,
L1_AlwaysTrue,41.9,1443,0,0,
L1_AlwaysTrue,42,8145,0,0,
L1_AlwaysTrue,42.1,15209,0,0,
L1_AlwaysTrue,42.2,9730,0,0,
L1_AlwaysTrue,42.3,5612,0,0,
L1_AlwaysTrue,42.4,8335,0,0,
L1_AlwaysTrue,42.5,8384,0,0,
L1_AlwaysTrue,42.6,11132,0,0,
L1_AlwaysTrue,42.7,6942,0,0,
L1_AlwaysTrue,42.8,7001,0,0,
L1_AlwaysTrue,42.9,6927,0,0,
L1_AlwaysTrue,43,2843,0,0,
L1_AlwaysTrue,43.1,2873,0,0,
L1_AlwaysTrue,43.2,5671,0,0,
L1_AlwaysTrue,43.3,4222,0,0,
L1_AlwaysTrue,43.4,6972,0,0,
L1_AlwaysTrue,43.5,1360,0,0,
L1_AlwaysTrue,43.6,5569,0,0,
L1_AlwaysTrue,43.7,2809,0,0,
L1_AlwaysTrue,43.8,4121,0,0,
L1_AlwaysTrue,43.9,1398,0,0,
L1_AlwaysTrue,44,4157,0,0,
L1_AlwaysTrue,44.1,4194,0,0,
L1_AlwaysTrue,44.2,2667,0,0,
L1_AlwaysTrue,44.3,1411,0,0,
L1_AlwaysTrue,44.4,5590,0,0,
L1_AlwaysTrue,44.5,2761,0,0,
L1_AlwaysTrue,44.6,4993,0,0,
L1_AlwaysTrue,44.7,1502,0,0,
L1_AlwaysTrue,44.8,8365,0,0,
L1_AlwaysTrue,44.9,4225,0,0,
L1_AlwaysTrue,45,2764,0,0,
L1_AlwaysTrue,45.1,2868,0,0,
L1_AlwaysTrue,45.2,3036,0,0,
L1_AlwaysTrue,45.3,4246,0,0,
L1_AlwaysTrue,45.4,2853,0,0,
L1_AlwaysTrue,45.5,5519,0,0,
L1_AlwaysTrue,45.6,1346,0,0,
L1_AlwaysTrue,45.7,2840,0,0,
L1_AlwaysTrue,45.8,5604,0,0,
L1_AlwaysTrue,45.9,4143,0,0,
L1_AlwaysTrue,46,1377,0,0,
L1_AlwaysTrue,46.1,5589,0,0,
L1_AlwaysTrue,46.2,4150,0,0,
L1_AlwaysTrue,46.3,7005,0,0,
L1_AlwaysTrue,46.4,2910,0,0,
L1_AlwaysTrue,46.5,4246,0,0,
L1_AlwaysTrue,46.6,6958,0,0,
L1_AlwaysTrue,46.7,5610,0,0,
L1_AlwaysTrue,46.8,5673,0,0,
L1_AlwaysTrue,46.9,4280,0,0,
L1_AlwaysTrue,47,5545,0,0,
L1_AlwaysTrue,47.1,4157,0,0,
L1_AlwaysTrue,47.2,8375,0,0,
L1_AlwaysTrue,47.3,6962,0,0,
L1_AlwaysTrue,47.4,6833,0,0,
L1_AlwaysTrue,47.5,5683,0,0,
L1_AlwaysTrue,47.6,6832,0,0,
L1_AlwaysTrue,47.7,4243,0,0,
L1_AlwaysTrue,47.8,3347,0,0,
L1_AlwaysTrue,47.9,3902,0,0,
L1_AlwaysTrue,48,2792,0,0,
L1_AlwaysTrue,48.1,4300,0,0,
L1_AlwaysTrue,48.2,1383,0,0,
L1_AlwaysTrue,48.3,2821,0,0,
L1_AlwaysTrue,48.4,2937,0,0,
L1_AlwaysTrue,48.5,2671,0,0,
L1_AlwaysTrue,48.6,4163,0,0,
L1_AlwaysTrue,48.7,1350,0,0,
L1_AlwaysTrue,48.8,1406,0,0,
L1_AlwaysTrue,49.3,1376,0,0,
L1_BPTX_AND_Ref1_VME,-1,51750,0,0,
L1_BPTX_AND_Ref1_VME,3.5,1410,0,0,
L1_BPTX_AND_Ref1_VME,4.8,1364,0,0,
L1_BPTX_AND_Ref1_VME,9.2,1428,0,0,
L1_BPTX_AND_Ref1_VME,11.4,1390,0,0,
L1_BPTX_AND_Ref1_VME,12.9,1392,0,0,
L1_BPTX_AND_Ref1_VME,25.3,1389,0,0,
L1_BPTX_AND_Ref1_VME,25.6,1421,0,0,
L1_BPTX_AND_Ref1_VME,33,1410,0,0,
L1_BPTX_AND_Ref1_VME,33.6,1445,0,0,
L1_BPTX_AND_Ref1_VME,35.6,1376,0,0,
L1_BPTX_AND_Ref1_VME,38.1,1359,0,0,
L1_BPTX_AND_Ref1_VME,38.5,1380,0,0,
L1_BPTX_AND_Ref1_VME,39.2,1143,0,0,
L1_BPTX_AND_Ref1_VME,39.3,1484,0,0,
L1_BPTX_AND_Ref1_VME,40.8,1449,0,0,
L1_BPTX_AND_Ref1_VME,41.6,1391,0,0,
L1_BPTX_AND_Ref1_VME,41.7,4200,0,0,
L1_BPTX_AND_Ref1_VME,41.9,1443,0,0,
L1_BPTX_AND_Ref1_VME,42,8145,0,0,
L1_BPTX_AND_Ref1_VME,42.1,15209,0,0,
L1_BPTX_AND_Ref1_VME,42.2,9730,0,0,
L1_BPTX_AND_Ref1_VME,42.3,5612,0,0,
L1_BPTX_AND_Ref1_VME,42.4,8335,0,0,
L1_BPTX_AND_Ref1_VME,42.5,8384,0,0,
L1_BPTX_AND_Ref1_VME,42.6,11132,0,0,
L1_BPTX_AND_Ref1_VME,42.7,6942,0,0,
L1_BPTX_AND_Ref1_VME,42.8,7001,0,0,
L1_BPTX_AND_Ref1_VME,42.9,6927,0,0,
L1_BPTX_AND_Ref1_VME,43,2843,0,0,
L1_BPTX_AND_Ref1_VME,43.1,2873,0,0,
L1_BPTX_AND_Ref1_VME,43.2,5671,0,0,
L1_BPTX_AND_Ref1_VME,43.3,4222,0,0,
L1_BPTX_AND_Ref1_VME,43.4,6972,0,0,
L1_BPTX_AND_Ref1_VME,43.5,1360,0,0,
L1_BPTX_AND_Ref1_VME,43.6,5569,0,0,
L1_BPTX_AND_Ref1_VME,43.7,2809,0,0,
L1_BPTX_AND_Ref1_VME,43.8,4121,0,0,
L1_BPTX_AND_Ref1_VME,43.9,1398,0,0,
L1_BPTX_AND_Ref1_VME,44,4157,0,0,
L1_BPTX_AND_Ref1_VME,44.1,4194,0,0,
L1_BPTX_AND_Ref1_VME,44.2,2667,0,0,
L1_BPTX_AND_Ref1_VME,44.3,1411,0,0,
L1_BPTX_AND_Ref1_VME,44.4,5590,0,0,
L1_BPTX_AND_Ref1_VME,44.5,2761,0,0,
L1_BPTX_AND_Ref1_VME,44.6,4993,0,0,
L1_BPTX_AND_Ref1_VME,44.7,1502,0,0,
L1_BPTX_AND_Ref1_VME,44.8,8365,0,0,
L1_BPTX_AND_Ref1_VME,44.9,4225,0,0,
L1_BPTX_AND_Ref1_VME,45,2764,0,0,
L1_BPTX_AND_Ref1_VME,45.1,2868,0,0,
L1_BPTX_AND_Ref1_VME,45.2,3036,0,0,
L1_BPTX_AND_Ref1_VME,45.3,4246,0,0,
L1_BPTX_AND_Ref1_VME,45.4,2853,0,0,
L1_BPTX_AND_Ref1_VME,45.5,5519,0,0,
L1_BPTX_AND_Ref1_VME,45.6,1346,0,0,
L1_BPTX_AND_Ref1_VME,45.7,2840,0,0,
L1_BPTX_AND_Ref1_VME,45.8,5604,0,0,
L1_BPTX_AND_Ref1_VME,45.9,4143,0,0,
L1_BPTX_AND_Ref1_VME,46,1377,0,0,
L1_BPTX_AND_Ref1_VME,46.1,5589,0,0,
L1_BPTX_AND_Ref1_VME,46.2,4150,0,0,
L1_BPTX_AND_Ref1_VME,46.3,7005,0,0,
L1_BPTX_AND_Ref1_VME,46.4,2910,0,0,
L1_BPTX_AND_Ref1_VME,46.5,4246,0,0,
L1_BPTX_AND_Ref1_VME,46.6,6958,0,0,
L1_BPTX_AND_Ref1_VME,46.7,5610,0,0,
L1_BPTX_AND_Ref1_VME,46.8,5673,0,0,
L1_BPTX_AND_Ref1_VME,46.9,4280,0,0,
L1_BPTX_AND_Ref1_VME,47,5545,0,0,
L1_BPTX_AND_Ref1_VME,47.1,4157,0,0,
L1_BPTX_AND_Ref1_VME,47.2,8375,0,0,
L1_BPTX_AND_Ref1_VME,47.3,6962,0,0,
L1_BPTX_AND_Ref1_VME,47.4,6833,0,0,
L1_BPTX_AND_Ref1_VME,47.5,5683,0,0,
L1_BPTX_AND_Ref1_VME,47.6,6832,0,0,
L1_BPTX_AND_Ref1_VME,47.7,4243,0,0,
L1_BPTX_AND_Ref1_VME,47.8,3347,0,0,
L1_BPTX_AND_Ref1_VME,47.9,3902,0,0,
L1_BPTX_AND_Ref1_VME,48,2792,0,0,
L1_BPTX_AND_Ref1_VME,48.1,4300,0,0,
L1_BPTX_AND_Ref1_VME,48.2,1383,0,0,
L1_BPTX_AND_Ref1_VME,48.3,2821,0,0,
L1_BPTX_AND_Ref1_VME,48.4,2937,0,0,
L1_BPTX_AND_Ref1_VME,48.5,2671,0,0,
L1_BPTX_AND_Ref1_VME,48.6,4163,0,0,
L1_BPTX_AND_Ref1_VME,48.7,1350,0,0,
L1_BPTX_AND_Ref1_VME,48.8,1406,0,0,
L1_BPTX_AND_Ref1_VME,49.3,1376,0,0,
L1_BPTX_AND_Ref3_VME,-1,51750,0,0,
L1_BPTX_AND_Ref3_VME,3.5,1410,0,0,
L1_BPTX_AND_Ref3_VME,4.8,1364,0,0,
L1_BPTX_AND_Ref3_VME,9.2,1428,0,0,
L1_BPTX_AND_Ref3_VME,11.4,1390,0,0,
L1_BPTX_AND_Ref3_VME,12.9,1392,0,0,
L1_BPTX_AND_Ref3_VME,25.3,1389,0,0,
L1_BPTX_AND_Ref3_VME,25.6,1421,0,0,
L1_BPTX_AND_Ref3_VME,33,1410,0,0,
L1_BPTX_AND_Ref3_VME,33.6,1445,0,0,
L1_BPTX_AND_Ref3_VME,35.6,1376,0,0,
L1_BPTX_AND_Ref3_VME,38.1,1359,0,0,
L1_BPTX_AND_Ref3_VME,38.5,1380,0,0,
L1_BPTX_AND_Ref3_VME,39.2,1143,0,0,
L1_BPTX_AND_Ref3_VME,39.3,1484,0,0,
L1_BPTX_AND_Ref3_VME,40.8,1449,0,0,
L1_BPTX_AND_Ref3_VME,41.6,1391,0,0,
L1_BPTX_AND_Ref3_VME,41.7,4200,0,0,
L1_BPTX_AND_Ref3_VME,41.9,1443,0,0,
L1_BPTX_AND_Ref3_VME,42,8145,0,0,
L1_BPTX_AND_Ref3_VME,42.1,15209,0,0,
L1_BPTX_AND_Ref3_VME,42.2,9730,0,0,
L1_BPTX_AND_Ref3_VME,42.3,5612,0,0,
L1_BPTX_AND_Ref3_VME,42.4,8335,0,0,
L1_BPTX_AND_Ref3_VME,42.5,8384,0,0,
L1_BPTX_AND_Ref3_VME,42.6,11132,0,0,
L1_BPTX_AND_Ref3_VME,42.7,6942,0,0,
L1_BPTX_AND_Ref3_VME,42.8,7001,0,0,
L1_BPTX_AND_Ref3_VME,42.9,6927,0,0,
L1_BPTX_AND_Ref3_VME,43,2843,0,0,
L1_BPTX_AND_Ref3_VME,43.1,2873,0,0,
L1_BPTX_AND_Ref3_VME,43.2,5671,0,0,
L1_BPTX_AND_Ref3_VME,43.3,4222,0,0,
L1_BPTX_AND_Ref3_VME,43.4,6972,0,0,
L1_BPTX_AND_Ref3_VME,43.5,1360,0,0,
L1_BPTX_AND_Ref3_VME,43.6,5569,0,0,
L1_BPTX_AND_Ref3_VME,43.7,2809,0,0,
L1_BPTX_AND_Ref3_VME,43.8,4121,0,0,
L1_BPTX_AND_Ref3_VME,43.9,1398,0,0,
L1_BPTX_AND_Ref3_VME,44,4157,0,0,
L1_BPTX_AND_Ref3_VME,44.1,4194,0,0,
L1_BPTX_AND_Ref3_VME,44.2,2667,0,0,
L1_BPTX_AND_Ref3_VME,44.3,1411,0,0,
L1_BPTX_AND_Ref3_VME,44.4,5590,0,0,
L1_BPTX_AND_Ref3_VME,44.5,2761,0,0,
L1_BPTX_AND_Ref3_VME,44.6,4993,0,0,
L1_BPTX_AND_Ref3_VME,44.7,1502,0,0,
L1_BPTX_AND_Ref3_VME,44.8,8365,0,0,
L1_BPTX_AND_Ref3_VME,44.9,4225,0,0,
L1_BPTX_AND_Ref3_VME,45,2764,0,0,
L1_BPTX_AND_Ref3_VME,45.1,2868,0,0,
L1_BPTX_AND_Ref3_VME,45.2,3036,0,0,
L1_BPTX_AND_Ref3_VME,45.3,4246,0,0,
L1_BPTX_AND_Ref3_VME,45.4,2853,0,0,
L1_BPTX_AND_Ref3_VME,45.5,5519,0,0,
L1_BPTX_AND_Ref3_VME,45.6,1346,0,0,
L1_BPTX_AND_Ref3_VME,45.7,2840,0,0,
L1_BPTX_AND_Ref3_VME,45.8,5604,0,0,
L1_BPTX_AND_Ref3_VME,45.9,4143,0,0,
L1_BPTX_AND_Ref3_VME,46,1377,0,0,
L1_BPTX_AND_Ref3_VME,46.1,5589,0,0,
L1_BPTX_AND_Ref3_VME,46.2,4150,0,0,
L1_BPTX_AND_Ref3_VME,46.3,7005,0,0,
L1_BPTX_AND_Ref3_VME,46.4,2910,0,0,
L1_BPTX_AND_Ref3_VME,46.5,4246,0,0,
L1_BPTX_AND_Ref3_VME,46.6,6958,0,0,
L1_BPTX_AND_Ref3_VME,46.7,5610,0,0,
L1_BPTX_AND_Ref3_VME,46.8,5673,0,0,
L1_BPTX_AND_Ref3_VME,46.9,4280,0,0,
L1_BPTX_AND_Ref3_VME,47,5545,0,0,
L1_BPTX_AND_Ref3_VME,47.1,4157,0,0,
L1_BPTX_AND_Ref3_VME,47.2,8375,0,0,
L1_BPTX_AND_Ref3_VME,47.3,6962,0,0,
L1_BPTX_AND_Ref3_VME,47.4,6833,0,0,
L1_BPTX_AND_Ref3_VME,47.5,5683,0,0,
L1_BPTX_AND_Ref3_VME,47.6,6832,0,0,
L1_BPTX_AND_Ref3_VME,47.7,4243,0,0,
L1_BPTX_AND_Ref3_VME,47.8,3347,0,0,
L1_BPTX_AND_Ref3_VME,47.9,3902,0,0,
L1_BPTX_AND_Ref3_VME,48,2792,0,0,
L1_BPTX_AND_Ref3_VME,48.1,4300,0,0,
L1_BPTX_AND_Ref3_VME,48.2,1383,0,0,
L1_BPTX_AND_Ref3_VME,48.3,2821,0,0,
L1_BPTX_AND_Ref3_VME,48.4,2937,0,0,
L1_BPTX_AND_Ref3_VME,48.5,2671,0,0,
L1_BPTX_AND_Ref3_VME,48.6,4163,0,0,
L1_BPTX_AND_Ref3_VME,48.7,1350,0,0,
L1_BPTX_AND_Ref3_VME,48.8,1406,0,0,
L1_BPTX_AND_Ref3_VME,49.3,1376,0,0,
L1_BPTX_AND_Ref4_VME,-1,51750,0,0,
L1_BPTX_AND_Ref4_VME,3.5,1410,0,0,
L1_BPTX_AND_Ref4_VME,4.8,1364,0,0,
L1_BPTX_AND_Ref4_VME,9.2,1428,0,0,
L1_BPTX_AND_Ref4_VME,11.4,1390,0,0,
L1_BPTX_AND_Ref4_VME,12.9,1392,0,0,
L1_BPTX_AND_Ref4_VME,25.3,1389,0,0,
L1_BPTX_AND_Ref4_VME,25.6,1421,0,0,
L1_BPTX_AND_Ref4_VME,33,1410,0,0,
L1_BPTX_AND_Ref4_VME,33.6,1445,0,0,
L1_BPTX_AND_Ref4_VME,35.6,1376,0,0,
L1_BPTX_AND_Ref4_VME,38.1,1359,0,0,
L1_BPTX_AND_Ref4_VME,38.5,1380,0,0,
L1_BPTX_AND_Ref4_VME,39.2,1143,0,0,
L1_BPTX_AND_Ref4_VME,39.3,1484,0,0,
L1_BPTX_AND_Ref4_VME,40.8,1449,0,0,
L1_BPTX_AND_Ref4_VME,41.6,1391,0,0,
L1_BPTX_AND_Ref4_VME,41.7,4200,0,0,
L1_BPTX_AND_Ref4_VME,41.9,1443,0,0,
L1_BPTX_AND_Ref4_VME,42,8145,0,0,
L1_BPTX_AND_Ref4_VME,42.1,15209,0,0,
L1_BPTX_AND_Ref4_VME,42.2,9730,0,0,
L1_BPTX_AND_Ref4_VME,42.3,5612,0,0,
L1_BPTX_AND_Ref4_VME,42.4,8335,0,0,
L1_BPTX_AND_Ref4_VME,42.5,8384,0,0,
L1_BPTX_AND_Ref4_VME,42.6,11132,0,0,
L1_BPTX_AND_Ref4_VME,42.7,6942,0,0,
L1_BPTX_AND_Ref4_VME,42.8,7001,0,0,
L1_BPTX_AND_Ref4_VME,42.9,6927,0,0,
L1_BPTX_AND_Ref4_VME,43,2843,0,0,
L1_BPTX_AND_Ref4_VME,43.1,2873,0,0,
L1_BPTX_AND_Ref4_VME,43.2,5671,0,0,
L1_BPTX_AND_Ref4_VME,43.3,4222,0,0,
L1_BPTX_AND_Ref4_VME,43.4,6972,0,0,
L1_BPTX_AND_Ref4_VME,43.5,1360,0,0,
L1_BPTX_AND_Ref4_VME,43.6,5569,0,0,
L1_BPTX_AND_Ref4_VME,43.7,2809,0,0,
L1_BPTX_AND_Ref4_VME,43.8,4121,0,0,
L1_BPTX_AND_Ref4_VME,43.9,1398,0,0,
L1_BPTX_AND_Ref4_VME,44,4157,0,0,
L1_BPTX_AND_Ref4_VME,44.1,4194,0,0,
L1_BPTX_AND_Ref4_VME,44.2,2667,0,0,
L1_BPTX_AND_Ref4_VME,44.3,1411,0,0,
L1_BPTX_AND_Ref4_VME,44.4,5590,0,0,
L1_BPTX_AND_Ref4_VME,44.5,2761,0,0,
L1_BPTX_AND_Ref4_VME,44.6,4993,0,0,
L1_BPTX_AND_Ref4_VME,44.7,1502,0,0,
L1_BPTX_AND_Ref4_VME,44.8,8365,0,0,
L1_BPTX_AND_Ref4_VME,44.9,4225,0,0,
L1_BPTX_AND_Ref4_VME,45,2764,0,0,
L1_BPTX_AND_Ref4_VME,45.1,2868,0,0,
L1_BPTX_AND_Ref4_VME,45.2,3036,0,0,
L1_BPTX_AND_Ref4_VME,45.3,4246,0,0,
L1_BPTX_AND_Ref4_VME,45.4,2853,0,0,
L1_BPTX_AND_Ref4_VME,45.5,5519,0,0,
L1_BPTX_AND_Ref4_VME,45.6,1346,0,0,
L1_BPTX_AND_Ref4_VME,45.7,2840,0,0,
L1_BPTX_AND_Ref4_VME,45.8,5604,0,0,
L1_BPTX_AND_Ref4_VME,45.9,4143,0,0,
L1_BPTX_AND_Ref4_VME,46,1377,0,0,
L1_BPTX_AND_Ref4_VME,46.1,5589,0,0,
L1_BPTX_AND_Ref4_VME,46.2,4150,0,0,
L1_BPTX_AND_Ref4_VME,46.3,7005,0,0,
L1_BPTX_AND_Ref4_VME,46.4,2910,0,0,
L1_BPTX_AND_Ref4_VME,46.5,4246,0,0,
L1_BPTX_AND_Ref4_VME,46.6,6958,0,0,
L1_BPTX_AND_Ref4_VME,46.7,5610,0,0,
L1_BPTX_AND_Ref4_VME,46.8,5673,0,0,
L1_BPTX_AND_Ref4_VME,46.9,4280,0,0,
L1_BPTX_AND_Ref4_VME,47,5545,0,0,
L1_BPTX_AND_Ref4_VME,47.1,4157,0,0,
L1_BPTX_AND_Ref4_VME,47.2,8375,0,0,
L1_BPTX_AND_Ref4_VME,47.3,6962,0,0,
L1_BPTX_AND_Ref4_VME,47.4,6833,0,0,
L1_BPTX_AND_Ref4_VME,47.5,5683,0,0,
L1_BPTX_AND_Ref4_VME,47.6,6832,0,0,
L1_BPTX_AND_Ref4_VME,47.7,4243,0,0,
L1_BPTX_AND_Ref4_VME,47.8,3347,0,0,
L1_BPTX_AND_Ref4_VME,47.9,3902,0,0,
L1_BPTX_AND_Ref4_VME,48,2792,0,0,
L1_BPTX_AND_Ref4_VME,48.1,4300,0,0,
L1_BPTX_AND_Ref4_VME,48.2,1383,0,0,
L1_BPTX_AND_Ref4_VME,48.3,2821,0,0,
L1_BPTX_AND_Ref4_VME,48.4,2937,0,0,
L1_BPTX_AND_Ref4_VME,48.5,2671,0,0,
L1_BPTX_AND_Ref4_VME,48.6,4163,0,0,
L1_BPTX_AND_Ref4_VME,48.7,1350,0,0,
L1_BPTX_AND_Ref4_VME,48.8,1406,0,0,
L1_BPTX_AND_Ref4_VME,49.3,1376,0,0,
L1_BPTX_BeamGas_B1_VME,-1,51750,0,0,
L1_BPTX_BeamGas_B1_VME,3.5,1410,0,0,
L1_BPTX_BeamGas_B1_VME,4.8,1364,0,0,
L1_BPTX_BeamGas_B1_VME,9.2,1428,0,0,
L1_BPTX_BeamGas_B1_VME,11.4,1390,0,0,
L1_BPTX_BeamGas_B1_VME,12.9,1392,0,0,
L1_BPTX_BeamGas_B1_VME,25.3,1389,0,0,
L1_BPTX_BeamGas_B1_VME,25.6,1421,0,0,
L1_BPTX_BeamGas_B1_VME,33,1410,0,0,
L1_BPTX_BeamGas_B1_VME,33.6,1445,0,0,
L1_BPTX_BeamGas_B1_VME,35.6,1376,0,0,
L1_BPTX_BeamGas_B1_VME,38.1,1359,0,0,
L1_BPTX_BeamGas_B1_VME,38.5,1380,0,0,
L1_BPTX_BeamGas_B1_VME,39.2,1143,0,0,
L1_BPTX_BeamGas_B1_VME,39.3,1484,0,0,
L1_BPTX_BeamGas_B1_VME,40.8,1449,0,0,
L1_BPTX_BeamGas_B1_VME,41.6,1391,0,0,
