L1Seed,PileUp,Total,Prescale0,Fired0,
Count,46.1,8351,1,8351,
Count,46.2,5453,1,5453,
Count,46.3,4207,1,4207,
Count,46.4,3872,1,3872,
Count,46.5,4301,1,4301,
Count,46.6,4227,1,4227,
Count,46.7,1380,1,1380,
Count,46.8,2769,1,2769,
Count,46.9,2789,1,2789,
Count,47,2684,1,2684,
Count,47.1,4213,1,4213,
Count,47.2,2913,1,2913,
Count,47.3,5538,1,5538,
Count,47.4,3721,1,3721,
Count,47.5,5376,1,5376,
Count,47.6,4166,1,4166,
Count,47.7,5633,1,5633,
Count,47.8,2748,1,2748,
Count,47.9,4070,1,4070,
Count,48,1402,1,1402,
Count,48.1,4121,1,4121,
Count,48.2,2753,1,2753,
Count,48.3,4261,1,4261,
Count,48.4,2640,1,2640,
Count,48.5,4110,1,4110,
Count,48.6,4133,1,4133,
Count,48.7,5449,1,5449,
Count,48.8,2811,1,2811,
Count,48.9,2770,1,2770,
Count,49,1426,1,1426,
Count,49.1,2787,1,2787,
Count,49.7,1428,1,1428,
L1APhysics,-1,60449,1,37,
L1APhysics,3.4,1472,1,1,
L1APhysics,4.7,1424,1,1,
L1APhysics,20.5,1416,1,5,
L1APhysics,21.7,1364,1,3,
L1APhysics,26.8,1385,1,5,
L1APhysics,30.3,1400,1,1,
L1APhysics,35.8,1376,1,5,
L1APhysics,36,1432,1,6,
L1APhysics,36.3,1387,1,2,
L1APhysics,37.7,1391,1,7,
L1APhysics,39,1342,1,2,
L1APhysics,40.6,1478,1,2,
L1APhysics,40.8,1373,1,4,
L1APhysics,41,6982,1,20,
L1APhysics,41.1,4197,1,12,
L1APhysics,41.2,4171,1,10,
L1APhysics,41.3,9781,1,21,
L1APhysics,41.4,8321,1,27,
L1APhysics,41.5,2836,1,7,
L1APhysics,41.6,6924,1,15,
L1APhysics,41.7,2747,1,9,
L1APhysics,41.8,2819,1,8,
L1APhysics,41.9,6979,1,15,
L1APhysics,42,1380,1,2,
L1APhysics,42.1,7128,1,19,
L1APhysics,42.2,1326,1,4,
L1APhysics,42.3,1407,1,4,
L1APhysics,42.4,1572,1,2,
L1APhysics,42.5,4191,1,8,
L1APhysics,42.6,6865,1,19,
L1APhysics,42.7,4287,1,11,
L1APhysics,42.8,2814,1,6,
L1APhysics,42.9,2749,1,1,
L1APhysics,43,7060,1,29,
L1APhysics,43.1,5589,1,13,
L1APhysics,43.2,4272,1,8,
L1APhysics,43.3,6944,1,20,
L1APhysics,43.4,2781,1,5,
L1APhysics,43.5,2852,1,6,
L1APhysics,43.6,1347,1,4,
L1APhysics,43.7,10636,1,26,
L1APhysics,43.8,13847,1,47,
L1APhysics,43.9,2800,1,3,
L1APhysics,44,4208,1,7,
L1APhysics,44.1,4150,1,10,
L1APhysics,44.2,4159,1,18,
L1APhysics,44.3,2741,1,13,
L1APhysics,44.4,4213,1,11,
L1APhysics,44.5,4204,1,8,
L1APhysics,44.6,8386,1,23,
L1APhysics,44.7,7051,1,11,
L1APhysics,44.8,5546,1,9,
L1APhysics,44.9,4270,1,15,
L1APhysics,45,4152,1,10,
L1APhysics,45.1,5489,1,10,
L1APhysics,45.2,8366,1,27,
L1APhysics,45.3,8413,1,25,
L1APhysics,45.4,8418,1,23,
L1APhysics,45.5,6252,1,22,
L1APhysics,45.6,8347,1,20,
L1APhysics,45.7,9694,1,36,
L1APhysics,45.8,12457,1,25,
L1APhysics,45.9,8490,1,22,
L1APhysics,46,5551,1,12,
L1APhysics,46.1,8351,1,19,
L1APhysics,46.2,5453,1,19,
L1APhysics,46.3,4207,1,17,
L1APhysics,46.4,3872,1,12,
L1APhysics,46.5,4301,1,10,
L1APhysics,46.6,4227,1,10,
L1APhysics,46.7,1380,1,7,
L1APhysics,46.8,2769,1,5,
L1APhysics,46.9,2789,1,7,
L1APhysics,47,2684,1,8,
L1APhysics,47.1,4213,1,13,
L1APhysics,47.2,2913,1,14,
L1APhysics,47.3,5538,1,15,
L1APhysics,47.4,3721,1,11,
L1APhysics,47.5,5376,1,19,
L1APhysics,47.6,4166,1,17,
L1APhysics,47.7,5633,1,19,
L1APhysics,47.8,2748,1,7,
L1APhysics,47.9,4070,1,10,
L1APhysics,48,1402,1,3,
L1APhysics,48.1,4121,1,17,
L1APhysics,48.2,2753,1,10,
L1APhysics,48.3,4261,1,15,
L1APhysics,48.4,2640,1,12,
L1APhysics,48.5,4110,1,14,
L1APhysics,48.6,4133,1,12,
L1APhysics,48.7,5449,1,15,
L1APhysics,48.8,2811,1,13,
L1APhysics,48.9,2770,1,9,
L1APhysics,49,1426,1,3,
L1APhysics,49.1,2787,1,11,
L1APhysics,49.7,1428,1,4,
L1_AlwaysTrue,-1,60449,0,0,
L1_AlwaysTrue,3.4,1472,0,0,
L1_AlwaysTrue,4.7,1424,0,0,
L1_AlwaysTrue,15.7,1379,0,0,
L1_AlwaysTrue,20.5,1416,0,0,
L1_AlwaysTrue,21.7,1364,0,0,
L1_AlwaysTrue,26.8,1385,0,0,
L1_AlwaysTrue,30.3,1400,0,0,
L1_AlwaysTrue,35.8,1376,0,0,
L1_AlwaysTrue,36,1432,0,0,
L1_AlwaysTrue,36.3,1387,0,0,
L1_AlwaysTrue,37.7,1391,0,0,
L1_AlwaysTrue,39,1342,0,0,
L1_AlwaysTrue,40.6,1478,0,0,
L1_AlwaysTrue,40.8,1373,0,0,
L1_AlwaysTrue,41,6982,0,0,
L1_AlwaysTrue,41.1,4197,0,0,
L1_AlwaysTrue,41.2,4171,0,0,
L1_AlwaysTrue,41.3,9781,0,0,
L1_AlwaysTrue,41.4,8321,0,0,
L1_AlwaysTrue,41.5,2836,0,0,
L1_AlwaysTrue,41.6,6924,0,0,
L1_AlwaysTrue,41.7,2747,0,0,
L1_AlwaysTrue,41.8,2819,0,0,
L1_AlwaysTrue,41.9,6979,0,0,
L1_AlwaysTrue,42,1380,0,0,
L1_AlwaysTrue,42.1,7128,0,0,
L1_AlwaysTrue,42.2,1326,0,0,
L1_AlwaysTrue,42.3,1407,0,0,
L1_AlwaysTrue,42.4,1572,0,0,
L1_AlwaysTrue,42.5,4191,0,0,
L1_AlwaysTrue,42.6,6865,0,0,
L1_AlwaysTrue,42.7,4287,0,0,
L1_AlwaysTrue,42.8,2814,0,0,
L1_AlwaysTrue,42.9,2749,0,0,
L1_AlwaysTrue,43,7060,0,0,
L1_AlwaysTrue,43.1,5589,0,0,
L1_AlwaysTrue,43.2,4272,0,0,
L1_AlwaysTrue,43.3,6944,0,0,
L1_AlwaysTrue,43.4,2781,0,0,
L1_AlwaysTrue,43.5,2852,0,0,
L1_AlwaysTrue,43.6,1347,0,0,
L1_AlwaysTrue,43.7,10636,0,0,
L1_AlwaysTrue,43.8,13847,0,0,
L1_AlwaysTrue,43.9,2800,0,0,
L1_AlwaysTrue,44,4208,0,0,
L1_AlwaysTrue,44.1,4150,0,0,
L1_AlwaysTrue,44.2,4159,0,0,
L1_AlwaysTrue,44.3,2741,0,0,
L1_AlwaysTrue,44.4,4213,0,0,
L1_AlwaysTrue,44.5,4204,0,0,
L1_AlwaysTrue,44.6,8386,0,0,
L1_AlwaysTrue,44.7,7051,0,0,
L1_AlwaysTrue,44.8,5546,0,0,
L1_AlwaysTrue,44.9,4270,0,0,
L1_AlwaysTrue,45,4152,0,0,
L1_AlwaysTrue,45.1,5489,0,0,
L1_AlwaysTrue,45.2,8366,0,0,
L1_AlwaysTrue,45.3,8413,0,0,
L1_AlwaysTrue,45.4,8418,0,0,
L1_AlwaysTrue,45.5,6252,0,0,
L1_AlwaysTrue,45.6,8347,0,0,
L1_AlwaysTrue,45.7,9694,0,0,
L1_AlwaysTrue,45.8,12457,0,0,
L1_AlwaysTrue,45.9,8490,0,0,
L1_AlwaysTrue,46,5551,0,0,
L1_AlwaysTrue,46.1,8351,0,0,
L1_AlwaysTrue,46.2,5453,0,0,
L1_AlwaysTrue,46.3,4207,0,0,
L1_AlwaysTrue,46.4,3872,0,0,
L1_AlwaysTrue,46.5,4301,0,0,
L1_AlwaysTrue,46.6,4227,0,0,
L1_AlwaysTrue,46.7,1380,0,0,
L1_AlwaysTrue,46.8,2769,0,0,
L1_AlwaysTrue,46.9,2789,0,0,
L1_AlwaysTrue,47,2684,0,0,
L1_AlwaysTrue,47.1,4213,0,0,
L1_AlwaysTrue,47.2,2913,0,0,
L1_AlwaysTrue,47.3,5538,0,0,
L1_AlwaysTrue,47.4,3721,0,0,
L1_AlwaysTrue,47.5,5376,0,0,
L1_AlwaysTrue,47.6,4166,0,0,
L1_AlwaysTrue,47.7,5633,0,0,
L1_AlwaysTrue,47.8,2748,0,0,
L1_AlwaysTrue,47.9,4070,0,0,
L1_AlwaysTrue,48,1402,0,0,
L1_AlwaysTrue,48.1,4121,0,0,
L1_AlwaysTrue,48.2,2753,0,0,
L1_AlwaysTrue,48.3,4261,0,0,
L1_AlwaysTrue,48.4,2640,0,0,
L1_AlwaysTrue,48.5,4110,0,0,
L1_AlwaysTrue,48.6,4133,0,0,
L1_AlwaysTrue,48.7,5449,0,0,
L1_AlwaysTrue,48.8,2811,0,0,
L1_AlwaysTrue,48.9,2770,0,0,
L1_AlwaysTrue,49,1426,0,0,
L1_AlwaysTrue,49.1,2787,0,0,
L1_AlwaysTrue,49.7,1428,0,0,
L1_BPTX_AND_Ref1_VME,-1,60449,0,0,
L1_BPTX_AND_Ref1_VME,3.4,1472,0,0,
L1_BPTX_AND_Ref1_VME,4.7,1424,0,0,
L1_BPTX_AND_Ref1_VME,15.7,1379,0,0,
L1_BPTX_AND_Ref1_VME,20.5,1416,0,0,
L1_BPTX_AND_Ref1_VME,21.7,1364,0,0,
L1_BPTX_AND_Ref1_VME,26.8,1385,0,0,
L1_BPTX_AND_Ref1_VME,30.3,1400,0,0,
L1_BPTX_AND_Ref1_VME,35.8,1376,0,0,
L1_BPTX_AND_Ref1_VME,36,1432,0,0,
L1_BPTX_AND_Ref1_VME,36.3,1387,0,0,
L1_BPTX_AND_Ref1_VME,37.7,1391,0,0,
L1_BPTX_AND_Ref1_VME,39,1342,0,0,
L1_BPTX_AND_Ref1_VME,40.6,1478,0,0,
L1_BPTX_AND_Ref1_VME,40.8,1373,0,0,
L1_BPTX_AND_Ref1_VME,41,6982,0,0,
L1_BPTX_AND_Ref1_VME,41.1,4197,0,0,
L1_BPTX_AND_Ref1_VME,41.2,4171,0,0,
L1_BPTX_AND_Ref1_VME,41.3,9781,0,0,
L1_BPTX_AND_Ref1_VME,41.4,8321,0,0,
L1_BPTX_AND_Ref1_VME,41.5,2836,0,0,
L1_BPTX_AND_Ref1_VME,41.6,6924,0,0,
L1_BPTX_AND_Ref1_VME,41.7,2747,0,0,
L1_BPTX_AND_Ref1_VME,41.8,2819,0,0,
L1_BPTX_AND_Ref1_VME,41.9,6979,0,0,
L1_BPTX_AND_Ref1_VME,42,1380,0,0,
L1_BPTX_AND_Ref1_VME,42.1,7128,0,0,
L1_BPTX_AND_Ref1_VME,42.2,1326,0,0,
L1_BPTX_AND_Ref1_VME,42.3,1407,0,0,
L1_BPTX_AND_Ref1_VME,42.4,1572,0,0,
L1_BPTX_AND_Ref1_VME,42.5,4191,0,0,
L1_BPTX_AND_Ref1_VME,42.6,6865,0,0,
L1_BPTX_AND_Ref1_VME,42.7,4287,0,0,
L1_BPTX_AND_Ref1_VME,42.8,2814,0,0,
L1_BPTX_AND_Ref1_VME,42.9,2749,0,0,
L1_BPTX_AND_Ref1_VME,43,7060,0,0,
L1_BPTX_AND_Ref1_VME,43.1,5589,0,0,
L1_BPTX_AND_Ref1_VME,43.2,4272,0,0,
L1_BPTX_AND_Ref1_VME,43.3,6944,0,0,
L1_BPTX_AND_Ref1_VME,43.4,2781,0,0,
L1_BPTX_AND_Ref1_VME,43.5,2852,0,0,
L1_BPTX_AND_Ref1_VME,43.6,1347,0,0,
L1_BPTX_AND_Ref1_VME,43.7,10636,0,0,
L1_BPTX_AND_Ref1_VME,43.8,13847,0,0,
L1_BPTX_AND_Ref1_VME,43.9,2800,0,0,
L1_BPTX_AND_Ref1_VME,44,4208,0,0,
L1_BPTX_AND_Ref1_VME,44.1,4150,0,0,
L1_BPTX_AND_Ref1_VME,44.2,4159,0,0,
L1_BPTX_AND_Ref1_VME,44.3,2741,0,0,
L1_BPTX_AND_Ref1_VME,44.4,4213,0,0,
L1_BPTX_AND_Ref1_VME,44.5,4204,0,0,
L1_BPTX_AND_Ref1_VME,44.6,8386,0,0,
L1_BPTX_AND_Ref1_VME,44.7,7051,0,0,
L1_BPTX_AND_Ref1_VME,44.8,5546,0,0,
L1_BPTX_AND_Ref1_VME,44.9,4270,0,0,
L1_BPTX_AND_Ref1_VME,45,4152,0,0,
L1_BPTX_AND_Ref1_VME,45.1,5489,0,0,
L1_BPTX_AND_Ref1_VME,45.2,8366,0,0,
L1_BPTX_AND_Ref1_VME,45.3,8413,0,0,
L1_BPTX_AND_Ref1_VME,45.4,8418,0,0,
L1_BPTX_AND_Ref1_VME,45.5,6252,0,0,
L1_BPTX_AND_Ref1_VME,45.6,8347,0,0,
L1_BPTX_AND_Ref1_VME,45.7,9694,0,0,
L1_BPTX_AND_Ref1_VME,45.8,12457,0,0,
L1_BPTX_AND_Ref1_VME,45.9,8490,0,0,
L1_BPTX_AND_Ref1_VME,46,5551,0,0,
L1_BPTX_AND_Ref1_VME,46.1,8351,0,0,
L1_BPTX_AND_Ref1_VME,46.2,5453,0,0,
L1_BPTX_AND_Ref1_VME,46.3,4207,0,0,
L1_BPTX_AND_Ref1_VME,46.4,3872,0,0,
L1_BPTX_AND_Ref1_VME,46.5,4301,0,0,
L1_BPTX_AND_Ref1_VME,46.6,4227,0,0,
L1_BPTX_AND_Ref1_VME,46.7,1380,0,0,
L1_BPTX_AND_Ref1_VME,46.8,2769,0,0,
L1_BPTX_AND_Ref1_VME,46.9,2789,0,0,
L1_BPTX_AND_Ref1_VME,47,2684,0,0,
L1_BPTX_AND_Ref1_VME,47.1,4213,0,0,
L1_BPTX_AND_Ref1_VME,47.2,2913,0,0,
L1_BPTX_AND_Ref1_VME,47.3,5538,0,0,
L1_BPTX_AND_Ref1_VME,47.4,3721,0,0,
L1_BPTX_AND_Ref1_VME,47.5,5376,0,0,
L1_BPTX_AND_Ref1_VME,47.6,4166,0,0,
L1_BPTX_AND_Ref1_VME,47.7,5633,0,0,
L1_BPTX_AND_Ref1_VME,47.8,2748,0,0,
L1_BPTX_AND_Ref1_VME,47.9,4070,0,0,
L1_BPTX_AND_Ref1_VME,48,1402,0,0,
L1_BPTX_AND_Ref1_VME,48.1,4121,0,0,
L1_BPTX_AND_Ref1_VME,48.2,2753,0,0,
L1_BPTX_AND_Ref1_VME,48.3,4261,0,0,
L1_BPTX_AND_Ref1_VME,48.4,2640,0,0,
L1_BPTX_AND_Ref1_VME,48.5,4110,0,0,
L1_BPTX_AND_Ref1_VME,48.6,4133,0,0,
L1_BPTX_AND_Ref1_VME,48.7,5449,0,0,
L1_BPTX_AND_Ref1_VME,48.8,2811,0,0,
L1_BPTX_AND_Ref1_VME,48.9,2770,0,0,
L1_BPTX_AND_Ref1_VME,49,1426,0,0,
L1_BPTX_AND_Ref1_VME,49.1,2787,0,0,
L1_BPTX_AND_Ref1_VME,49.7,1428,0,0,
L1_BPTX_AND_Ref3_VME,-1,60449,0,0,
L1_BPTX_AND_Ref3_VME,3.4,1472,0,0,
L1_BPTX_AND_Ref3_VME,4.7,1424,0,0,
L1_BPTX_AND_Ref3_VME,15.7,1379,0,0,
L1_BPTX_AND_Ref3_VME,20.5,1416,0,0,
L1_BPTX_AND_Ref3_VME,21.7,1364,0,0,
L1_BPTX_AND_Ref3_VME,26.8,1385,0,0,
L1_BPTX_AND_Ref3_VME,30.3,1400,0,0,
L1_BPTX_AND_Ref3_VME,35.8,1376,0,0,
L1_BPTX_AND_Ref3_VME,36,1432,0,0,
L1_BPTX_AND_Ref3_VME,36.3,1387,0,0,
L1_BPTX_AND_Ref3_VME,37.7,1391,0,0,
L1_BPTX_AND_Ref3_VME,39,1342,0,0,
L1_BPTX_AND_Ref3_VME,40.6,1478,0,0,
L1_BPTX_AND_Ref3_VME,40.8,1373,0,0,
L1_BPTX_AND_Ref3_VME,41,6982,0,0,
L1_BPTX_AND_Ref3_VME,41.1,4197,0,0,
L1_BPTX_AND_Ref3_VME,41.2,4171,0,0,
L1_BPTX_AND_Ref3_VME,41.3,9781,0,0,
L1_BPTX_AND_Ref3_VME,41.4,8321,0,0,
L1_BPTX_AND_Ref3_VME,41.5,2836,0,0,
L1_BPTX_AND_Ref3_VME,41.6,6924,0,0,
L1_BPTX_AND_Ref3_VME,41.7,2747,0,0,
L1_BPTX_AND_Ref3_VME,41.8,2819,0,0,
L1_BPTX_AND_Ref3_VME,41.9,6979,0,0,
L1_BPTX_AND_Ref3_VME,42,1380,0,0,
L1_BPTX_AND_Ref3_VME,42.1,7128,0,0,
L1_BPTX_AND_Ref3_VME,42.2,1326,0,0,
L1_BPTX_AND_Ref3_VME,42.3,1407,0,0,
L1_BPTX_AND_Ref3_VME,42.4,1572,0,0,
L1_BPTX_AND_Ref3_VME,42.5,4191,0,0,
L1_BPTX_AND_Ref3_VME,42.6,6865,0,0,
L1_BPTX_AND_Ref3_VME,42.7,4287,0,0,
L1_BPTX_AND_Ref3_VME,42.8,2814,0,0,
L1_BPTX_AND_Ref3_VME,42.9,2749,0,0,
L1_BPTX_AND_Ref3_VME,43,7060,0,0,
L1_BPTX_AND_Ref3_VME,43.1,5589,0,0,
L1_BPTX_AND_Ref3_VME,43.2,4272,0,0,
L1_BPTX_AND_Ref3_VME,43.3,6944,0,0,
L1_BPTX_AND_Ref3_VME,43.4,2781,0,0,
L1_BPTX_AND_Ref3_VME,43.5,2852,0,0,
L1_BPTX_AND_Ref3_VME,43.6,1347,0,0,
L1_BPTX_AND_Ref3_VME,43.7,10636,0,0,
L1_BPTX_AND_Ref3_VME,43.8,13847,0,0,
L1_BPTX_AND_Ref3_VME,43.9,2800,0,0,
L1_BPTX_AND_Ref3_VME,44,4208,0,0,
L1_BPTX_AND_Ref3_VME,44.1,4150,0,0,
L1_BPTX_AND_Ref3_VME,44.2,4159,0,0,
L1_BPTX_AND_Ref3_VME,44.3,2741,0,0,
L1_BPTX_AND_Ref3_VME,44.4,4213,0,0,
L1_BPTX_AND_Ref3_VME,44.5,4204,0,0,
L1_BPTX_AND_Ref3_VME,44.6,8386,0,0,
L1_BPTX_AND_Ref3_VME,44.7,7051,0,0,
L1_BPTX_AND_Ref3_VME,44.8,5546,0,0,
L1_BPTX_AND_Ref3_VME,44.9,4270,0,0,
L1_BPTX_AND_Ref3_VME,45,4152,0,0,
L1_BPTX_AND_Ref3_VME,45.1,5489,0,0,
L1_BPTX_AND_Ref3_VME,45.2,8366,0,0,
L1_BPTX_AND_Ref3_VME,45.3,8413,0,0,
L1_BPTX_AND_Ref3_VME,45.4,8418,0,0,
L1_BPTX_AND_Ref3_VME,45.5,6252,0,0,
L1_BPTX_AND_Ref3_VME,45.6,8347,0,0,
L1_BPTX_AND_Ref3_VME,45.7,9694,0,0,
L1_BPTX_AND_Ref3_VME,45.8,12457,0,0,
L1_BPTX_AND_Ref3_VME,45.9,8490,0,0,
L1_BPTX_AND_Ref3_VME,46,5551,0,0,
L1_BPTX_AND_Ref3_VME,46.1,8351,0,0,
L1_BPTX_AND_Ref3_VME,46.2,5453,0,0,
L1_BPTX_AND_Ref3_VME,46.3,4207,0,0,
L1_BPTX_AND_Ref3_VME,46.4,3872,0,0,
L1_BPTX_AND_Ref3_VME,46.5,4301,0,0,
L1_BPTX_AND_Ref3_VME,46.6,4227,0,0,
L1_BPTX_AND_Ref3_VME,46.7,1380,0,0,
L1_BPTX_AND_Ref3_VME,46.8,2769,0,0,
L1_BPTX_AND_Ref3_VME,46.9,2789,0,0,
L1_BPTX_AND_Ref3_VME,47,2684,0,0,
L1_BPTX_AND_Ref3_VME,47.1,4213,0,0,
L1_BPTX_AND_Ref3_VME,47.2,2913,0,0,
L1_BPTX_AND_Ref3_VME,47.3,5538,0,0,
L1_BPTX_AND_Ref3_VME,47.4,3721,0,0,
L1_BPTX_AND_Ref3_VME,47.5,5376,0,0,
L1_BPTX_AND_Ref3_VME,47.6,4166,0,0,
L1_BPTX_AND_Ref3_VME,47.7,5633,0,0,
L1_BPTX_AND_Ref3_VME,47.8,2748,0,0,
L1_BPTX_AND_Ref3_VME,47.9,4070,0,0,
L1_BPTX_AND_Ref3_VME,48,1402,0,0,
L1_BPTX_AND_Ref3_VME,48.1,4121,0,0,
L1_BPTX_AND_Ref3_VME,48.2,2753,0,0,
L1_BPTX_AND_Ref3_VME,48.3,4261,0,0,
L1_BPTX_AND_Ref3_VME,48.4,2640,0,0,
L1_BPTX_AND_Ref3_VME,48.5,4110,0,0,
L1_BPTX_AND_Ref3_VME,48.6,4133,0,0,
L1_BPTX_AND_Ref3_VME,48.7,5449,0,0,
L1_BPTX_AND_Ref3_VME,48.8,2811,0,0,
L1_BPTX_AND_Ref3_VME,48.9,2770,0,0,
L1_BPTX_AND_Ref3_VME,49,1426,0,0,
L1_BPTX_AND_Ref3_VME,49.1,2787,0,0,
L1_BPTX_AND_Ref3_VME,49.7,1428,0,0,
L1_BPTX_AND_Ref4_VME,-1,60449,0,0,
L1_BPTX_AND_Ref4_VME,3.4,1472,0,0,
L1_BPTX_AND_Ref4_VME,4.7,1424,0,0,
L1_BPTX_AND_Ref4_VME,15.7,1379,0,0,
L1_BPTX_AND_Ref4_VME,20.5,1416,0,0,
L1_BPTX_AND_Ref4_VME,21.7,1364,0,0,
L1_BPTX_AND_Ref4_VME,26.8,1385,0,0,
L1_BPTX_AND_Ref4_VME,30.3,1400,0,0,
L1_BPTX_AND_Ref4_VME,35.8,1376,0,0,
L1_BPTX_AND_Ref4_VME,36,1432,0,0,
L1_BPTX_AND_Ref4_VME,36.3,1387,0,0,
L1_BPTX_AND_Ref4_VME,37.7,1391,0,0,
L1_BPTX_AND_Ref4_VME,39,1342,0,0,
L1_BPTX_AND_Ref4_VME,40.6,1478,0,0,
L1_BPTX_AND_Ref4_VME,40.8,1373,0,0,
L1_BPTX_AND_Ref4_VME,41,6982,0,0,
L1_BPTX_AND_Ref4_VME,41.1,4197,0,0,
L1_BPTX_AND_Ref4_VME,41.2,4171,0,0,
L1_BPTX_AND_Ref4_VME,41.3,9781,0,0,
L1_BPTX_AND_Ref4_VME,41.4,8321,0,0,
L1_BPTX_AND_Ref4_VME,41.5,2836,0,0,
L1_BPTX_AND_Ref4_VME,41.6,6924,0,0,
L1_BPTX_AND_Ref4_VME,41.7,2747,0,0,
L1_BPTX_AND_Ref4_VME,41.8,2819,0,0,
L1_BPTX_AND_Ref4_VME,41.9,6979,0,0,
L1_BPTX_AND_Ref4_VME,42,1380,0,0,
L1_BPTX_AND_Ref4_VME,42.1,7128,0,0,
L1_BPTX_AND_Ref4_VME,42.2,1326,0,0,
L1_BPTX_AND_Ref4_VME,42.3,1407,0,0,
L1_BPTX_AND_Ref4_VME,42.4,1572,0,0,
L1_BPTX_AND_Ref4_VME,42.5,4191,0,0,
L1_BPTX_AND_Ref4_VME,42.6,6865,0,0,
L1_BPTX_AND_Ref4_VME,42.7,4287,0,0,
L1_BPTX_AND_Ref4_VME,42.8,2814,0,0,
L1_BPTX_AND_Ref4_VME,42.9,2749,0,0,
L1_BPTX_AND_Ref4_VME,43,7060,0,0,
L1_BPTX_AND_Ref4_VME,43.1,5589,0,0,
L1_BPTX_AND_Ref4_VME,43.2,4272,0,0,
L1_BPTX_AND_Ref4_VME,43.3,6944,0,0,
L1_BPTX_AND_Ref4_VME,43.4,2781,0,0,
L1_BPTX_AND_Ref4_VME,43.5,2852,0,0,
L1_BPTX_AND_Ref4_VME,43.6,1347,0,0,
L1_BPTX_AND_Ref4_VME,43.7,10636,0,0,
L1_BPTX_AND_Ref4_VME,43.8,13847,0,0,
L1_BPTX_AND_Ref4_VME,43.9,2800,0,0,
L1_BPTX_AND_Ref4_VME,44,4208,0,0,
L1_BPTX_AND_Ref4_VME,44.1,4150,0,0,
L1_BPTX_AND_Ref4_VME,44.2,4159,0,0,
L1_BPTX_AND_Ref4_VME,44.3,2741,0,0,
L1_BPTX_AND_Ref4_VME,44.4,4213,0,0,
L1_BPTX_AND_Ref4_VME,44.5,4204,0,0,
L1_BPTX_AND_Ref4_VME,44.6,8386,0,0,
L1_BPTX_AND_Ref4_VME,44.7,7051,0,0,
L1_BPTX_AND_Ref4_VME,44.8,5546,0,0,
L1_BPTX_AND_Ref4_VME,44.9,4270,0,0,
L1_BPTX_AND_Ref4_VME,45,4152,0,0,
L1_BPTX_AND_Ref4_VME,45.1,5489,0,0,
L1_BPTX_AND_Ref4_VME,45.2,8366,0,0,
L1_BPTX_AND_Ref4_VME,45.3,8413,0,0,
L1_BPTX_AND_Ref4_VME,45.4,8418,0,0,
L1_BPTX_AND_Ref4_VME,45.5,6252,0,0,
L1_BPTX_AND_Ref4_VME,45.6,8347,0,0,
L1_BPTX_AND_Ref4_VME,45.7,9694,0,0,
L1_BPTX_AND_Ref4_VME,45.8,12457,0,0,
L1_BPTX_AND_Ref4_VME,45.9,8490,0,0,
L1_BPTX_AND_Ref4_VME,46,5551,0,0,
L1_BPTX_AND_Ref4_VME,46.1,8351,0,0,
L1_BPTX_AND_Ref4_VME,46.2,5453,0,0,
L1_BPTX_AND_Ref4_VME,46.3,4207,0,0,
L1_BPTX_AND_Ref4_VME,46.4,3872,0,0,
L1_BPTX_AND_Ref4_VME,46.5,4301,0,0,
L1_BPTX_AND_Ref4_VME,46.6,4227,0,0,
