L1Seed,PileUp,Total,Prescale0,Fired0,
L1_BPTX_AND_Ref1_VME,48.6,2841,0,0,
L1_BPTX_AND_Ref1_VME,48.7,1350,0,0,
L1_BPTX_AND_Ref1_VME,48.8,1421,0,0,
L1_BPTX_AND_Ref1_VME,48.9,5614,0,0,
L1_BPTX_AND_Ref1_VME,49.1,1443,0,0,
L1_BPTX_AND_Ref1_VME,49.2,2832,0,0,
L1_BPTX_AND_Ref1_VME,49.3,1396,0,0,
L1_BPTX_AND_Ref1_VME,49.4,1484,0,0,
L1_BPTX_AND_Ref1_VME,49.5,4163,0,0,
L1_BPTX_AND_Ref1_VME,49.6,1409,0,0,
L1_BPTX_AND_Ref1_VME,49.7,1390,0,0,
L1_BPTX_AND_Ref1_VME,49.8,1348,0,0,
L1_BPTX_AND_Ref1_VME,49.9,2772,0,0,
L1_BPTX_AND_Ref1_VME,50.4,1421,0,0,
L1_BPTX_AND_Ref1_VME,50.7,4159,0,0,
L1_BPTX_AND_Ref3_VME,-1,65769,0,0,
L1_BPTX_AND_Ref3_VME,3.1,1479,0,0,
L1_BPTX_AND_Ref3_VME,5.8,1444,0,0,
L1_BPTX_AND_Ref3_VME,8.7,1435,0,0,
L1_BPTX_AND_Ref3_VME,14.9,1394,0,0,
L1_BPTX_AND_Ref3_VME,16.8,1407,0,0,
L1_BPTX_AND_Ref3_VME,20,1421,0,0,
L1_BPTX_AND_Ref3_VME,28.3,1426,0,0,
L1_BPTX_AND_Ref3_VME,29.4,1397,0,0,
L1_BPTX_AND_Ref3_VME,37.6,1360,0,0,
L1_BPTX_AND_Ref3_VME,43.7,1382,0,0,
L1_BPTX_AND_Ref3_VME,44.5,1340,0,0,
L1_BPTX_AND_Ref3_VME,46.1,1373,0,0,
L1_BPTX_AND_Ref3_VME,47.7,1403,0,0,
L1_BPTX_AND_Ref3_VME,47.8,1394,0,0,
L1_BPTX_AND_Ref3_VME,47.9,2838,0,0,
L1_BPTX_AND_Ref3_VME,48,1405,0,0,
L1_BPTX_AND_Ref3_VME,48.2,1343,0,0,
L1_BPTX_AND_Ref3_VME,48.5,1411,0,0,
L1_BPTX_AND_Ref3_VME,48.6,2841,0,0,
L1_BPTX_AND_Ref3_VME,48.7,1350,0,0,
L1_BPTX_AND_Ref3_VME,48.8,1421,0,0,
L1_BPTX_AND_Ref3_VME,48.9,5614,0,0,
L1_BPTX_AND_Ref3_VME,49.1,1443,0,0,
L1_BPTX_AND_Ref3_VME,49.2,2832,0,0,
L1_BPTX_AND_Ref3_VME,49.3,1396,0,0,
L1_BPTX_AND_Ref3_VME,49.4,1484,0,0,
L1_BPTX_AND_Ref3_VME,49.5,4163,0,0,
L1_BPTX_AND_Ref3_VME,49.6,1409,0,0,
L1_BPTX_AND_Ref3_VME,49.7,1390,0,0,
L1_BPTX_AND_Ref3_VME,49.8,1348,0,0,
L1_BPTX_AND_Ref3_VME,49.9,2772,0,0,
L1_BPTX_AND_Ref3_VME,50.4,1421,0,0,
L1_BPTX_AND_Ref3_VME,50.7,4159,0,0,
L1_BPTX_AND_Ref4_VME,-1,65769,0,0,
L1_BPTX_AND_Ref4_VME,3.1,1479,0,0,
L1_BPTX_AND_Ref4_VME,5.8,1444,0,0,
L1_BPTX_AND_Ref4_VME,8.7,1435,0,0,
L1_BPTX_AND_Ref4_VME,14.9,1394,0,0,
L1_BPTX_AND_Ref4_VME,16.8,1407,0,0,
L1_BPTX_AND_Ref4_VME,20,1421,0,0,
L1_BPTX_AND_Ref4_VME,28.3,1426,0,0,
L1_BPTX_AND_Ref4_VME,29.4,1397,0,0,
L1_BPTX_AND_Ref4_VME,37.6,1360,0,0,
L1_BPTX_AND_Ref4_VME,43.7,1382,0,0,
L1_BPTX_AND_Ref4_VME,44.5,1340,0,0,
L1_BPTX_AND_Ref4_VME,46.1,1373,0,0,
L1_BPTX_AND_Ref4_VME,47.7,1403,0,0,
L1_BPTX_AND_Ref4_VME,47.8,1394,0,0,
L1_BPTX_AND_Ref4_VME,47.9,2838,0,0,
L1_BPTX_AND_Ref4_VME,48,1405,0,0,
L1_BPTX_AND_Ref4_VME,48.2,1343,0,0,
L1_BPTX_AND_Ref4_VME,48.5,1411,0,0,
L1_BPTX_AND_Ref4_VME,48.6,2841,0,0,
L1_BPTX_AND_Ref4_VME,48.7,1350,0,0,
L1_BPTX_AND_Ref4_VME,48.8,1421,0,0,
L1_BPTX_AND_Ref4_VME,48.9,5614,0,0,
L1_BPTX_AND_Ref4_VME,49.1,1443,0,0,
L1_BPTX_AND_Ref4_VME,49.2,2832,0,0,
L1_BPTX_AND_Ref4_VME,49.3,1396,0,0,
L1_BPTX_AND_Ref4_VME,49.4,1484,0,0,
L1_BPTX_AND_Ref4_VME,49.5,4163,0,0,
L1_BPTX_AND_Ref4_VME,49.6,1409,0,0,
L1_BPTX_AND_Ref4_VME,49.7,1390,0,0,
L1_BPTX_AND_Ref4_VME,49.8,1348,0,0,
L1_BPTX_AND_Ref4_VME,49.9,2772,0,0,
L1_BPTX_AND_Ref4_VME,50.4,1421,0,0,
L1_BPTX_AND_Ref4_VME,50.7,4159,0,0,
L1_BPTX_BeamGas_B1_VME,-1,65769,0,0,
L1_BPTX_BeamGas_B1_VME,3.1,1479,0,0,
L1_BPTX_BeamGas_B1_VME,5.8,1444,0,0,
L1_BPTX_BeamGas_B1_VME,8.7,1435,0,0,
L1_BPTX_BeamGas_B1_VME,14.9,1394,0,0,
L1_BPTX_BeamGas_B1_VME,16.8,1407,0,0,
L1_BPTX_BeamGas_B1_VME,20,1421,0,0,
L1_BPTX_BeamGas_B1_VME,28.3,1426,0,0,
L1_BPTX_BeamGas_B1_VME,29.4,1397,0,0,
L1_BPTX_BeamGas_B1_VME,37.6,1360,0,0,
L1_BPTX_BeamGas_B1_VME,43.7,1382,0,0,
L1_BPTX_BeamGas_B1_VME,44.5,1340,0,0,
L1_BPTX_BeamGas_B1_VME,46.1,1373,0,0,
L1_BPTX_BeamGas_B1_VME,47.7,1403,0,0,
L1_BPTX_BeamGas_B1_VME,47.8,1394,0,0,
L1_BPTX_BeamGas_B1_VME,47.9,2838,0,0,
L1_BPTX_BeamGas_B1_VME,48,1405,0,0,
L1_BPTX_BeamGas_B1_VME,48.2,1343,0,0,
L1_BPTX_BeamGas_B1_VME,48.5,1411,0,0,
L1_BPTX_BeamGas_B1_VME,48.6,2841,0,0,
L1_BPTX_BeamGas_B1_VME,48.7,1350,0,0,
L1_BPTX_BeamGas_B1_VME,48.8,1421,0,0,
L1_BPTX_BeamGas_B1_VME,48.9,5614,0,0,
L1_BPTX_BeamGas_B1_VME,49.1,1443,0,0,
L1_BPTX_BeamGas_B1_VME,49.2,2832,0,0,
L1_BPTX_BeamGas_B1_VME,49.3,1396,0,0,
L1_BPTX_BeamGas_B1_VME,49.4,1484,0,0,
L1_BPTX_BeamGas_B1_VME,49.5,4163,0,0,
L1_BPTX_BeamGas_B1_VME,49.6,1409,0,0,
L1_BPTX_BeamGas_B1_VME,49.7,1390,0,0,
L1_BPTX_BeamGas_B1_VME,49.8,1348,0,0,
L1_BPTX_BeamGas_B1_VME,49.9,2772,0,0,
L1_BPTX_BeamGas_B1_VME,50.4,1421,0,0,
L1_BPTX_BeamGas_B1_VME,50.7,4159,0,0,
L1_BPTX_BeamGas_B2_VME,-1,65769,0,0,
L1_BPTX_BeamGas_B2_VME,3.1,1479,0,0,
L1_BPTX_BeamGas_B2_VME,5.8,1444,0,0,
L1_BPTX_BeamGas_B2_VME,8.7,1435,0,0,
L1_BPTX_BeamGas_B2_VME,14.9,1394,0,0,
L1_BPTX_BeamGas_B2_VME,16.8,1407,0,0,
L1_BPTX_BeamGas_B2_VME,20,1421,0,0,
L1_BPTX_BeamGas_B2_VME,28.3,1426,0,0,
L1_BPTX_BeamGas_B2_VME,29.4,1397,0,0,
L1_BPTX_BeamGas_B2_VME,37.6,1360,0,0,
L1_BPTX_BeamGas_B2_VME,43.7,1382,0,0,
L1_BPTX_BeamGas_B2_VME,44.5,1340,0,0,
L1_BPTX_BeamGas_B2_VME,46.1,1373,0,0,
L1_BPTX_BeamGas_B2_VME,47.7,1403,0,0,
L1_BPTX_BeamGas_B2_VME,47.8,1394,0,0,
L1_BPTX_BeamGas_B2_VME,47.9,2838,0,0,
L1_BPTX_BeamGas_B2_VME,48,1405,0,0,
L1_BPTX_BeamGas_B2_VME,48.2,1343,0,0,
L1_BPTX_BeamGas_B2_VME,48.5,1411,0,0,
L1_BPTX_BeamGas_B2_VME,48.6,2841,0,0,
L1_BPTX_BeamGas_B2_VME,48.7,1350,0,0,
L1_BPTX_BeamGas_B2_VME,48.8,1421,0,0,
L1_BPTX_BeamGas_B2_VME,48.9,5614,0,0,
L1_BPTX_BeamGas_B2_VME,49.1,1443,0,0,
L1_BPTX_BeamGas_B2_VME,49.2,2832,0,0,
L1_BPTX_BeamGas_B2_VME,49.3,1396,0,0,
L1_BPTX_BeamGas_B2_VME,49.4,1484,0,0,
L1_BPTX_BeamGas_B2_VME,49.5,4163,0,0,
L1_BPTX_BeamGas_B2_VME,49.6,1409,0,0,
L1_BPTX_BeamGas_B2_VME,49.7,1390,0,0,
L1_BPTX_BeamGas_B2_VME,49.8,1348,0,0,
L1_BPTX_BeamGas_B2_VME,49.9,2772,0,0,
L1_BPTX_BeamGas_B2_VME,50.4,1421,0,0,
L1_BPTX_BeamGas_B2_VME,50.7,4159,0,0,
L1_BPTX_BeamGas_Ref1_VME,-1,65769,0,0,
L1_BPTX_BeamGas_Ref1_VME,3.1,1479,0,0,
L1_BPTX_BeamGas_Ref1_VME,5.8,1444,0,0,
L1_BPTX_BeamGas_Ref1_VME,8.7,1435,0,0,
L1_BPTX_BeamGas_Ref1_VME,14.9,1394,0,0,
L1_BPTX_BeamGas_Ref1_VME,16.8,1407,0,0,
L1_BPTX_BeamGas_Ref1_VME,20,1421,0,0,
L1_BPTX_BeamGas_Ref1_VME,28.3,1426,0,0,
L1_BPTX_BeamGas_Ref1_VME,29.4,1397,0,0,
L1_BPTX_BeamGas_Ref1_VME,37.6,1360,0,0,
L1_BPTX_BeamGas_Ref1_VME,43.7,1382,0,0,
L1_BPTX_BeamGas_Ref1_VME,44.5,1340,0,0,
L1_BPTX_BeamGas_Ref1_VME,46.1,1373,0,0,
L1_BPTX_BeamGas_Ref1_VME,47.7,1403,0,0,
L1_BPTX_BeamGas_Ref1_VME,47.8,1394,0,0,
L1_BPTX_BeamGas_Ref1_VME,47.9,2838,0,0,
L1_BPTX_BeamGas_Ref1_VME,48,1405,0,0,
L1_BPTX_BeamGas_Ref1_VME,48.2,1343,0,0,
L1_BPTX_BeamGas_Ref1_VME,48.5,1411,0,0,
L1_BPTX_BeamGas_Ref1_VME,48.6,2841,0,0,
L1_BPTX_BeamGas_Ref1_VME,48.7,1350,0,0,
L1_BPTX_BeamGas_Ref1_VME,48.8,1421,0,0,
L1_BPTX_BeamGas_Ref1_VME,48.9,5614,0,0,
L1_BPTX_BeamGas_Ref1_VME,49.1,1443,0,0,
L1_BPTX_BeamGas_Ref1_VME,49.2,2832,0,0,
L1_BPTX_BeamGas_Ref1_VME,49.3,1396,0,0,
L1_BPTX_BeamGas_Ref1_VME,49.4,1484,0,0,
L1_BPTX_BeamGas_Ref1_VME,49.5,4163,0,0,
L1_BPTX_BeamGas_Ref1_VME,49.6,1409,0,0,
L1_BPTX_BeamGas_Ref1_VME,49.7,1390,0,0,
L1_BPTX_BeamGas_Ref1_VME,49.8,1348,0,0,
L1_BPTX_BeamGas_Ref1_VME,49.9,2772,0,0,
L1_BPTX_BeamGas_Ref1_VME,50.4,1421,0,0,
L1_BPTX_BeamGas_Ref1_VME,50.7,4159,0,0,
L1_BPTX_BeamGas_Ref2_VME,-1,65769,0,0,
L1_BPTX_BeamGas_Ref2_VME,3.1,1479,0,0,
L1_BPTX_BeamGas_Ref2_VME,5.8,1444,0,0,
L1_BPTX_BeamGas_Ref2_VME,8.7,1435,0,0,
L1_BPTX_BeamGas_Ref2_VME,14.9,1394,0,0,
L1_BPTX_BeamGas_Ref2_VME,16.8,1407,0,0,
L1_BPTX_BeamGas_Ref2_VME,20,1421,0,0,
L1_BPTX_BeamGas_Ref2_VME,28.3,1426,0,0,
L1_BPTX_BeamGas_Ref2_VME,29.4,1397,0,0,
L1_BPTX_BeamGas_Ref2_VME,37.6,1360,0,0,
L1_BPTX_BeamGas_Ref2_VME,43.7,1382,0,0,
L1_BPTX_BeamGas_Ref2_VME,44.5,1340,0,0,
L1_BPTX_BeamGas_Ref2_VME,46.1,1373,0,0,
L1_BPTX_BeamGas_Ref2_VME,47.7,1403,0,0,
L1_BPTX_BeamGas_Ref2_VME,47.8,1394,0,0,
L1_BPTX_BeamGas_Ref2_VME,47.9,2838,0,0,
L1_BPTX_BeamGas_Ref2_VME,48,1405,0,0,
L1_BPTX_BeamGas_Ref2_VME,48.2,1343,0,0,
L1_BPTX_BeamGas_Ref2_VME,48.5,1411,0,0,
L1_BPTX_BeamGas_Ref2_VME,48.6,2841,0,0,
L1_BPTX_BeamGas_Ref2_VME,48.7,1350,0,0,
L1_BPTX_BeamGas_Ref2_VME,48.8,1421,0,0,
L1_BPTX_BeamGas_Ref2_VME,48.9,5614,0,0,
L1_BPTX_BeamGas_Ref2_VME,49.1,1443,0,0,
L1_BPTX_BeamGas_Ref2_VME,49.2,2832,0,0,
L1_BPTX_BeamGas_Ref2_VME,49.3,1396,0,0,
L1_BPTX_BeamGas_Ref2_VME,49.4,1484,0,0,
L1_BPTX_BeamGas_Ref2_VME,49.5,4163,0,0,
L1_BPTX_BeamGas_Ref2_VME,49.6,1409,0,0,
L1_BPTX_BeamGas_Ref2_VME,49.7,1390,0,0,
L1_BPTX_BeamGas_Ref2_VME,49.8,1348,0,0,
L1_BPTX_BeamGas_Ref2_VME,49.9,2772,0,0,
L1_BPTX_BeamGas_Ref2_VME,50.4,1421,0,0,
L1_BPTX_BeamGas_Ref2_VME,50.7,4159,0,0,
L1_BPTX_NotOR_VME,-1,65769,0,0,
L1_BPTX_NotOR_VME,3.1,1479,0,0,
L1_BPTX_NotOR_VME,5.8,1444,0,0,
L1_BPTX_NotOR_VME,8.7,1435,0,0,
L1_BPTX_NotOR_VME,14.9,1394,0,0,
L1_BPTX_NotOR_VME,16.8,1407,0,0,
L1_BPTX_NotOR_VME,20,1421,0,0,
L1_BPTX_NotOR_VME,28.3,1426,0,0,
L1_BPTX_NotOR_VME,29.4,1397,0,0,
L1_BPTX_NotOR_VME,37.6,1360,0,0,
L1_BPTX_NotOR_VME,43.7,1382,0,0,
L1_BPTX_NotOR_VME,44.5,1340,0,0,
L1_BPTX_NotOR_VME,46.1,1373,0,0,
L1_BPTX_NotOR_VME,47.7,1403,0,0,
L1_BPTX_NotOR_VME,47.8,1394,0,0,
L1_BPTX_NotOR_VME,47.9,2838,0,0,
L1_BPTX_NotOR_VME,48,1405,0,0,
L1_BPTX_NotOR_VME,48.2,1343,0,0,
L1_BPTX_NotOR_VME,48.5,1411,0,0,
L1_BPTX_NotOR_VME,48.6,2841,0,0,
L1_BPTX_NotOR_VME,48.7,1350,0,0,
L1_BPTX_NotOR_VME,48.8,1421,0,0,
L1_BPTX_NotOR_VME,48.9,5614,0,0,
L1_BPTX_NotOR_VME,49.1,1443,0,0,
L1_BPTX_NotOR_VME,49.2,2832,0,0,
L1_BPTX_NotOR_VME,49.3,1396,0,0,
L1_BPTX_NotOR_VME,49.4,1484,0,0,
L1_BPTX_NotOR_VME,49.5,4163,0,0,
L1_BPTX_NotOR_VME,49.6,1409,0,0,
L1_BPTX_NotOR_VME,49.7,1390,0,0,
L1_BPTX_NotOR_VME,49.8,1348,0,0,
L1_BPTX_NotOR_VME,49.9,2772,0,0,
L1_BPTX_NotOR_VME,50.4,1421,0,0,
L1_BPTX_NotOR_VME,50.7,4159,0,0,
L1_BPTX_OR_Ref3_VME,-1,65769,0,0,
L1_BPTX_OR_Ref3_VME,3.1,1479,0,0,
L1_BPTX_OR_Ref3_VME,5.8,1444,0,0,
L1_BPTX_OR_Ref3_VME,8.7,1435,0,0,
L1_BPTX_OR_Ref3_VME,14.9,1394,0,0,
L1_BPTX_OR_Ref3_VME,16.8,1407,0,0,
L1_BPTX_OR_Ref3_VME,20,1421,0,0,
L1_BPTX_OR_Ref3_VME,28.3,1426,0,0,
L1_BPTX_OR_Ref3_VME,29.4,1397,0,0,
L1_BPTX_OR_Ref3_VME,37.6,1360,0,0,
L1_BPTX_OR_Ref3_VME,43.7,1382,0,0,
L1_BPTX_OR_Ref3_VME,44.5,1340,0,0,
L1_BPTX_OR_Ref3_VME,46.1,1373,0,0,
L1_BPTX_OR_Ref3_VME,47.7,1403,0,0,
L1_BPTX_OR_Ref3_VME,47.8,1394,0,0,
L1_BPTX_OR_Ref3_VME,47.9,2838,0,0,
L1_BPTX_OR_Ref3_VME,48,1405,0,0,
L1_BPTX_OR_Ref3_VME,48.2,1343,0,0,
L1_BPTX_OR_Ref3_VME,48.5,1411,0,0,
L1_BPTX_OR_Ref3_VME,48.6,2841,0,0,
L1_BPTX_OR_Ref3_VME,48.7,1350,0,0,
L1_BPTX_OR_Ref3_VME,48.8,1421,0,0,
L1_BPTX_OR_Ref3_VME,48.9,5614,0,0,
L1_BPTX_OR_Ref3_VME,49.1,1443,0,0,
L1_BPTX_OR_Ref3_VME,49.2,2832,0,0,
L1_BPTX_OR_Ref3_VME,49.3,1396,0,0,
L1_BPTX_OR_Ref3_VME,49.4,1484,0,0,
L1_BPTX_OR_Ref3_VME,49.5,4163,0,0,
L1_BPTX_OR_Ref3_VME,49.6,1409,0,0,
L1_BPTX_OR_Ref3_VME,49.7,1390,0,0,
L1_BPTX_OR_Ref3_VME,49.8,1348,0,0,
L1_BPTX_OR_Ref3_VME,49.9,2772,0,0,
L1_BPTX_OR_Ref3_VME,50.4,1421,0,0,
L1_BPTX_OR_Ref3_VME,50.7,4159,0,0,
L1_BPTX_OR_Ref4_VME,-1,65769,0,0,
L1_BPTX_OR_Ref4_VME,3.1,1479,0,0,
L1_BPTX_OR_Ref4_VME,5.8,1444,0,0,
L1_BPTX_OR_Ref4_VME,8.7,1435,0,0,
L1_BPTX_OR_Ref4_VME,14.9,1394,0,0,
L1_BPTX_OR_Ref4_VME,16.8,1407,0,0,
L1_BPTX_OR_Ref4_VME,20,1421,0,0,
L1_BPTX_OR_Ref4_VME,28.3,1426,0,0,
L1_BPTX_OR_Ref4_VME,29.4,1397,0,0,
L1_BPTX_OR_Ref4_VME,37.6,1360,0,0,
L1_BPTX_OR_Ref4_VME,43.7,1382,0,0,
L1_BPTX_OR_Ref4_VME,44.5,1340,0,0,
L1_BPTX_OR_Ref4_VME,46.1,1373,0,0,
L1_BPTX_OR_Ref4_VME,47.7,1403,0,0,
L1_BPTX_OR_Ref4_VME,47.8,1394,0,0,
L1_BPTX_OR_Ref4_VME,47.9,2838,0,0,
L1_BPTX_OR_Ref4_VME,48,1405,0,0,
L1_BPTX_OR_Ref4_VME,48.2,1343,0,0,
L1_BPTX_OR_Ref4_VME,48.5,1411,0,0,
L1_BPTX_OR_Ref4_VME,48.6,2841,0,0,
L1_BPTX_OR_Ref4_VME,48.7,1350,0,0,
L1_BPTX_OR_Ref4_VME,48.8,1421,0,0,
L1_BPTX_OR_Ref4_VME,48.9,5614,0,0,
L1_BPTX_OR_Ref4_VME,49.1,1443,0,0,
L1_BPTX_OR_Ref4_VME,49.2,2832,0,0,
L1_BPTX_OR_Ref4_VME,49.3,1396,0,0,
L1_BPTX_OR_Ref4_VME,49.4,1484,0,0,
L1_BPTX_OR_Ref4_VME,49.5,4163,0,0,
L1_BPTX_OR_Ref4_VME,49.6,1409,0,0,
L1_BPTX_OR_Ref4_VME,49.7,1390,0,0,
L1_BPTX_OR_Ref4_VME,49.8,1348,0,0,
L1_BPTX_OR_Ref4_VME,49.9,2772,0,0,
L1_BPTX_OR_Ref4_VME,50.4,1421,0,0,
L1_BPTX_OR_Ref4_VME,50.7,4159,0,0,
L1_BPTX_RefAND_VME,-1,65769,0,0,
L1_BPTX_RefAND_VME,3.1,1479,0,0,
L1_BPTX_RefAND_VME,5.8,1444,0,0,
L1_BPTX_RefAND_VME,8.7,1435,0,0,
L1_BPTX_RefAND_VME,14.9,1394,0,0,
L1_BPTX_RefAND_VME,16.8,1407,0,0,
L1_BPTX_RefAND_VME,20,1421,0,0,
L1_BPTX_RefAND_VME,28.3,1426,0,0,
L1_BPTX_RefAND_VME,29.4,1397,0,0,
L1_BPTX_RefAND_VME,37.6,1360,0,0,
L1_BPTX_RefAND_VME,43.7,1382,0,0,
L1_BPTX_RefAND_VME,44.5,1340,0,0,
L1_BPTX_RefAND_VME,46.1,1373,0,0,
L1_BPTX_RefAND_VME,47.7,1403,0,0,
L1_BPTX_RefAND_VME,47.8,1394,0,0,
L1_BPTX_RefAND_VME,47.9,2838,0,0,
L1_BPTX_RefAND_VME,48,1405,0,0,
L1_BPTX_RefAND_VME,48.2,1343,0,0,
L1_BPTX_RefAND_VME,48.5,1411,0,0,
L1_BPTX_RefAND_VME,48.6,2841,0,0,
L1_BPTX_RefAND_VME,48.7,1350,0,0,
L1_BPTX_RefAND_VME,48.8,1421,0,0,
L1_BPTX_RefAND_VME,48.9,5614,0,0,
L1_BPTX_RefAND_VME,49.1,1443,0,0,
L1_BPTX_RefAND_VME,49.2,2832,0,0,
L1_BPTX_RefAND_VME,49.3,1396,0,0,
L1_BPTX_RefAND_VME,49.4,1484,0,0,
L1_BPTX_RefAND_VME,49.5,4163,0,0,
L1_BPTX_RefAND_VME,49.6,1409,0,0,
L1_BPTX_RefAND_VME,49.7,1390,0,0,
L1_BPTX_RefAND_VME,49.8,1348,0,0,
L1_BPTX_RefAND_VME,49.9,2772,0,0,
L1_BPTX_RefAND_VME,50.4,1421,0,0,
L1_BPTX_RefAND_VME,50.7,4159,0,0,
L1_BptxMinus,-1,65769,0,0,
L1_BptxMinus,3.1,1479,0,0,
L1_BptxMinus,5.8,1444,0,0,
L1_BptxMinus,8.7,1435,0,0,
L1_BptxMinus,14.9,1394,0,0,
L1_BptxMinus,16.8,1407,0,0,
L1_BptxMinus,20,1421,0,0,
L1_BptxMinus,28.3,1426,0,0,
L1_BptxMinus,29.4,1397,0,0,
L1_BptxMinus,37.6,1360,0,0,
L1_BptxMinus,43.7,1382,0,0,
L1_BptxMinus,44.5,1340,0,0,
L1_BptxMinus,46.1,1373,0,0,
L1_BptxMinus,47.7,1403,0,0,
L1_BptxMinus,47.8,1394,0,0,
L1_BptxMinus,47.9,2838,0,0,
L1_BptxMinus,48,1405,0,0,
L1_BptxMinus,48.2,1343,0,0,
L1_BptxMinus,48.5,1411,0,0,
L1_BptxMinus,48.6,2841,0,0,
